id,translate,translate_description,source
9601,консультация,совместное обсуждение,AI
9602,контрастная программа,"вещь, резко отличающаяся от другой",AI
9603,центральный офис концерна,штаб-квартира компании,AI
9604,кореец,гражданин Республики Корея,AI
9605,корректность,свойство быть правильным,AI
9606,корреспондентка,"журналистка, работающая вне редакции",AI
9607,скачок затрат,резкий рост цен или расходов,AI
9608,фактор затрат,"фактор, влияющий на расходы",AI
9609,снижение затрат,уменьшение расходов,AI
9610,моторное транспортное средство,любое не рельсовое транспортное средство с двигателем,AI
9611,пребывание в больнице,нахождение в больнице,AI
9612,случай болезни,"ситуация, когда установлено заболевание",AI
9613,получение кредита,взятие кредита,AI
9614,сторона войны,"страна или группа, участвующая в войне",AI
9615,уголовное дело,"преступление, подлежащее расследованию",AI
9616,министерство культуры,ведомство по культуре,AI
9617,министр образования,глава министерства по вопросам образования и школьной политики,AI
9618,служба поддержки,обычно бесплатная дополнительная услуга для потребителей,AI
9619,прялка,палкообразный инструмент для прядения,AI
9620,художественная выставка,публичный показ произведений искусства,AI
9621,искусствовед,"женщина-ученый, специализирующаяся на истории искусства",AI
9622,арт-проект,проект с результатом в виде произведения искусства,AI
9623,коллекция искусства,собрание произведений искусства,AI
9624,обвал курса,резкое падение курса,AI
9625,Кувейт,государство на Персидском заливе,AI
9626,владелец магазина,"человек, владеющий магазином",AI
9627,грузовой отсек,часть автомобиля для груза,AI
9628,сводка обстановки,отчет о ситуации,AI
9629,склад,здание для хранения товаров,AI
9630,ягненок,молодая овца,AI
9631,чемпион земли,победитель земельного чемпионата,AI
9632,земельный театр,театр федеральной земли,AI
9633,фракция ландтага,объединение депутатов в земельном парламенте,AI
9634,Лаос,государство в Юго-Восточной Азии,AI
9635,лава,изверженная магма и образующаяся из нее порода,AI
9636,лизинг,предоставление в пользование за плату,AI
9637,жизненная ситуация,"совокупность факторов, влияющих на жизнь",AI
9638,плата за обучение,"деньги, которые ученик платил за обучение",AI
9639,место ученичества,профессиональная позиция для обучения,AI
9640,кафедра,должность профессора,AI
9641,урок,период обучения,AI
9642,центр подготовки,центр тренировки,AI
9643,основной проект решения,"инициатива, задающая общую линию",AI
9644,основной принцип,"кратко сформулированное правило, направляющее мысль и действия",AI
9645,Ленцинг,"старое название марта, третьего месяца года",AI
9646,светильник,"предмет, держащий источник света",AI
9647,лимонад,"сладкий фруктовый напиток, часто газированный",AI
9648,ложа,отдельное место для зрителей в театре или опере,AI
9649,пневматическая винтовка,"оружие, разгоняющее снаряд сжатым газом",AI
9650,лирик,"женщина, пишущая лирические тексты",AI
9651,осуществимость,наличие возможности реализации плана,AI
9652,несчастье,неприятный случай,AI
9653,рукопись,рукописный текст,AI
9654,маршал,высокий придворный чин,AI
9655,жеманник,"мужчина, который выглядит глупо, тщеславно и женственно",AI
9656,намордник,"приспособление, не дающее животному кусать",AI
9657,мир СМИ,мир средств массовой информации,AI
9658,медик,женщина с медицинским образованием,AI
9659,медицинское образование,обучение медицине,AI
9660,морская свинка,домашний грызун из Южной Америки,AI
9661,многоборье,спортивный конкурс из нескольких дисциплин,AI
9662,выдающееся достижение,превосходная работа,AI
9663,права человека,"права, принадлежащие каждому человеку",AI
9664,свора,группа охотничьих собак,AI
9665,союз арендаторов,организация для арендаторов,AI
9666,Мими,имя; ласкательное,AI
9667,хозяйственная неразбериха,неэкономичное ведение дел,AI
9668,численность сотрудников,количество сотрудников,AI
9669,государство-участник,"страна, входящая в союз",AI
9670,подозрение в убийстве,подозрение в преднамеренном убийстве,AI
9671,маунтинбайкер,"человек, ездящий на горном велосипеде",AI
9672,мумия,"тело, сохраненное от разложения",AI
9673,музыка,музыка (итал.),AI
9674,музыкальный театр,"театр, представляющий музыкальные произведения",AI
9675,грудное молоко,молоко матери,AI
9676,таинство,"событие, не объяснимое логикой",AI
9677,соседний дом,дом по соседству,AI
9678,доработка,последующее исправление,AI
9679,новостная передача,передача с новостями,AI
9680,снисходительность,"понимающая, прощающая доброта",AI
9681,молодой талант,молодой талант,AI
9682,магазин шаговой доступности,магазин для местного снабжения,AI
9683,присвоение имени,"действие по наименованию, дать имя",AI
9684,тренер сборной,тренер национальной команды,AI
9685,навигационная система,"электронная система, указывающая путь к цели с картами и GPS",AI
9686,соседнее помещение,"комната рядом с другой, более важной",AI
9687,последние остатки,самый последний остаток жидкости в сосуде,AI
9688,номинальная стоимость,установленная законом стоимость платежного средства,AI
9689,неолиберализм,"социально-философская и экономполитическая концепция, минимизирующая роль государства при необходимости регулирования",AI
9690,невролог,врач-специалист по неврологии,AI
9691,ничья земля,территория без хозяина по государственному праву (например пограничные зоны) или земля между фронтами,AI
9692,нигериец,гражданин Нигерии,AI
9693,северокореец,гражданин КНДР (Северной Кореи),AI
9694,Северный полюс,самая северная точка Земли,AI
9695,нулевой раунд,переговоры по тарифам без повышения зарплат или пенсий,AI
9696,оппортунизм,"беспринципное поведение, когда принципы жертвуют ради успеха",AI
9697,оратория,многочастная музыкальная форма на духовный сюжет,AI
9698,община,форма административной единицы местного уровня,AI
9699,пасхальный заяц,"мифический персонаж, дарящий пасхальные яйца детям",AI
9700,озоновый слой,"слой в нижней стратосфере на высоте 20–50 км, обогащенный озоном",AI
