id,translate,translate_description,source
13901,каприз,искусственный прыжок танцора в воздухе,AI
13902,кар,чашеобразное углубление на горном склоне,AI
13903,Карабах,регион на Кавказе,AI
13904,пособие по уходу,деньги на время отпуска по уходу,AI
13905,карикатурист,"человек, рисующий карикатуры",AI
13906,карнавальный участник,"человек, участвующий в карнавале",AI
13907,карета,роскошно отделанная повозка,AI
13908,катакомбы,подземное место захоронений,AI
13909,каталонец,житель Каталонии,AI
13910,похмелье,неприятные физические симптомы после опьянения,AI
13911,резкий поворот,поворот в противоположную сторону,AI
13912,тюрьма,"тюрьма, каторга",AI
13913,ядерное оружие,"оружие, использующее ядерные процессы",AI
13914,керве,"ежегодный праздник освящения церкви в городе, часто с ярмаркой и развлечениями",AI
13915,похититель,"человек, похитивший другого человека",AI
13916,друг детей,"человек, дружелюбный к детям",AI
13917,детсадовец,"ребенок, посещающий детский сад",AI
13918,детская болезнь,"болезнь, чаще всего встречающаяся у детей",AI
13919,детская порнография,"видео или иной материал, изображающий половой акт с лицами младше 14 лет",AI
13920,детская обувь,"обувь, специально сделанная для детей",AI
13921,киноцентр,киноцентр с несколькими залами,AI
13922,камень,"крупный камень, глыба",AI
13923,тембр,характер звучания,AI
13924,классицизм,"стилевое направление, обращающееся к античности",AI
13925,мелкий фермер,фермер с небольшим хозяйством,AI
13926,мелкое животное,небольшое животное,AI
13927,духовенство,совокупность духовных лиц,AI
13928,Кнопп,фамилия,AI
13929,заявление о коалиции,"заявление, касающееся коалиции",AI
13930,коалиционная фракция,фракция коалиции,AI
13931,коалиционная партия,"партия, входящая в коалицию",AI
13932,коалиционные переговоры,переговорный раунд коалиции,AI
13933,коалиционные переговоры,переговоры для достижения коалиционного соглашения,AI
13934,углеводород,органическое соединение только из углерода и водорода,AI
13935,коллоквиум,научная беседа,AI
13936,колониальный владыка,"представитель государства, управляющего колонией",AI
13937,комбинированная зарплата,зарплата с государственной доплатой,AI
13938,комбинат,промышленное объединение в бывшей ГДР и других социалистических странах,AI
13939,сокурсник,"человек, с которым учатся в вузе",AI
13940,член комиссии,участник комиссии,AI
13941,техника связи,техника для коммуникации,AI
13942,коммюнике,официальное сообщение,AI
13943,конфирмант,"человек, готовящийся к конфирмации или уже прошедший ее",AI
13944,экономический подъем,подъем конъюнктуры,AI
13945,заявление о банкротстве,заявление об открытии процедуры банкротства,AI
13946,управляющий банкротством,уполномоченный судом управляющий,AI
13947,участник консорциума,член консорциума,AI
13948,потребительский товар,товар для личного потребления,AI
13949,контактный адрес,адрес для связи,AI
13950,контрольное ведомство,ведомство по контролю и ревизии,AI
13951,система контроля,система для контроля,AI
13952,критерий конвергенции,критерий экономического сближения,AI
13953,процесс концентрации,процесс объединения компаний,AI
13954,координата,"число, задающее положение точки",AI
13955,подушевая ставка,единая ставка на человека,AI
13956,копировальный аппарат,устройство для копирования документов,AI
13957,коралл,"морское животное, живущее колониями",AI
13958,обвинение в коррупции,обвинение в подкупе,AI
13959,косметическое средство,средство по уходу за телом,AI
13960,космонавт,участник космического полета в России/СССР,AI
13961,ценность,что-то ценное,AI
13962,экономия затрат,сокращение расходов,AI
13963,лечебное учреждение,учреждение для лечения больных,AI
13964,процент по кредиту,"процент, который платит заемщик",AI
13965,Крем,фамилия; также топоним,AI
13966,трибунал по военным преступлениям,суд по военным преступлениям,AI
13967,кризисный регион,"зона, где существует кризис",AI
13968,кризисное время,"период, отмеченный кризисом",AI
13969,кризис,нестабильное состояние,AI
13970,коронная колония,колония Великобритании,AI
13971,институт главного свидетеля,правило для главных свидетелей,AI
13972,культурный институт,учреждение для продвижения культуры,AI
13973,культурология,междисциплинарный подход к исследованию культуры как повседневной практики,AI
13974,приятель,друг или товарищ по компании,AI
13975,клиентская база,число и типы клиентов,AI
13976,художественная индустрия,деятельность вокруг продажи и выставок произведений искусства,AI
13977,ледовый каток,каток для ледовых видов спорта,AI
13978,любитель искусства,"человек, любящий искусство",AI
13979,произведение искусства,"предмет, созданный как искусство",AI
13980,клад искусства,собрание ценных произведений искусства,AI
13981,курд,представитель иранского народа,AI
13982,курдка,женщина из курдского народа,AI
13983,курортник,"человек, проходящий лечение на курорте",AI
13984,расписание,справочник расписаний транспорта,AI
13985,рост курса,увеличение курса,AI
13986,развлечение,легкая приятная забава,AI
13987,мышца смеха,"мышца, поднимающая уголки рта при смехе",AI
13988,закон о времени работы магазинов,закон о режиме работы магазинов,AI
13989,время закрытия,"время, когда магазины закрываются",AI
13990,ламенто,плачевная песнь,AI
13991,земельный орган по СМИ,надзор за СМИ на уровне земли,AI
13992,земельный школьный совет,орган надзора за школами в Австрии,AI
13993,земельный центральный банк,центральный банк земли (истор.),AI
13994,землячка,женщина-член сельского союза,AI
13995,мина,"мина, спрятанная в земле",AI
13996,долгосрочно безработный,"человек, долгое время без работы",AI
13997,компенсация ущерба,меры по возмещению потерь после Второй мировой войны,AI
13998,вошь,маленькое паразитическое насекомое,AI
13999,тайное прослушивание,скрытое подслушивание,AI
14000,условие жизни,"совокупность условий, окружающих живое существо",AI
