id,translate,translate_description,source
5801,харизма,"дар получать откровения, вдохновения и просветления",AI
5802,дело начальника,"вопрос высшей важности, который начальник решает лично",AI
5803,чили,"вид перца из Центральной Америки, из которого получают кайенский перец",AI
5804,хирургия,"раздел медицины, лечащий органы с помощью операций",AI
5805,христианка,женщина‑последовательница христианства,AI
5806,рождественский рынок,предрождественский рынок с праздничными товарами и угощениями,AI
5807,клоун,"человек, выступающий перед публикой (особенно в цирке) в ярком костюме",AI
5808,коучинг,"сопровождение и поддержка человека, группы или команды при решении задач",AI
5809,комикс,"рисованная история или серия картинок, не обязательно комическая",AI
5810,кузина,дочь дяди или тети,AI
5811,карри,"смесь специй, в том числе куркумы, кориандра, тмина, черного перца и пажитника",AI
5812,мансардный этаж,часть/этаж здания непосредственно под крышей,AI
5813,кровельная терраса,"открытая площадка на крыше, используемая как терраса",AI
5814,бытие,жизнь человека,AI
5815,наркодилер,"человек, который продает наркотики",AI
5816,декан,руководитель и представитель факультета или отделения в вузе,AI
5817,Дели,столичный регион Индии,AI
5818,демонтаж,разборка предметов,AI
5819,охрана памятников,меры по сохранению культурных памятников,AI
5820,дерегулирование,отмена или снижение числа правил,AI
5821,пункт назначения,"аэропорт назначения, конечный пункт поездки",AI
5822,услуга,"деятельность, не связанная с производством материального товара",AI
5823,фонотека,собрание грампластинок,AI
5824,диссертация,(краткая) научная работа,AI
5825,гром,грохочущий звук от молнии во время грозы,AI
5826,двойные стандарты,расхождение между декларируемой моралью и реальным поведением,AI
5827,стенка,двойной пас между двумя игроками,AI
5828,деревенский житель,житель деревни,AI
5829,дозировка,определение точного количества (дозы),AI
5830,досье,"сборник документов и данных по делу, теме или человеку",AI
5831,волочильщик,"человек, производящий проволоку с помощью волочильных машин",AI
5832,гончарный круг,устройство гончара с горизонтальной вращающейся платформой,AI
5833,пробивная способность,способность снаряда проникать глубоко в броню/материал,AI
5834,жажда,сильное желание пить,AI
5835,Эдинбург,столица Шотландии,AI
5836,супруг,"один из двух людей, состоящих в браке",AI
5837,белка,небольшой грызун с пушистым хвостом,AI
5838,ревность,"болезненная зависть, вызванная предпочтением других",AI
5839,самоуправление,самостоятельное определение,AI
5840,ускоренное производство,быстрое судебное разбирательство,AI
5841,ведро,"высокий круглый сосуд с ручкой для хранения или переноса, особенно жидкостей",AI
5842,простота,свойство быть простым,AI
5843,поступление в школу,"принятие ребенка в школу, особенно в начальную",AI
5844,введение,"вставка, введение чего‑то",AI
5845,вступление,начало работы на новом месте,AI
5846,иммиграционная политика,политика в области иммиграции и связанных вопросов,AI
5847,вбрасывание,регламентированный ввод мяча/шайбы в игру,AI
5848,одиннадцать,"объект размером, значением или номером 11",AI
5849,локтевой отросток,костный выступ в локтевом суставе,AI
5850,итоговый счет,окончательный результат игры,AI
5851,конечная станция,последняя остановка транспорта,AI
5852,энергетический концерн,"крупная компания энергетики: добыча и переработка топлива, генерация и распределение",AI
5853,узкое место,"дефицит ресурсов, экономическая нехватка",AI
5854,развитие,"процесс, когда что‑то развивается",AI
5855,уступчивость,готовность уступить,AI
5856,разработка,"проработка, создание",AI
5857,налог на наследство,"налог, зависящий от степени родства и размера наследства",AI
5858,земля,"твердая почва, поверхность земли",AI
5859,почва,верхний рыхлый слой земли,AI
5860,оползень,внезапное сползание масс земли и породы,AI
5861,серия успехов,череда успехов,AI
5862,эрозия,разрушительный процесс медленного вымывания/сноса поверхности,AI
5863,производитель,изготовитель продукта,AI
5864,осел,"копытное животное рода лошадиных, используемое как вьючное",AI
5865,этика,раздел философии о правильном человеческом поведении,AI
5866,этикетка,"ярлык на брендовом товаре, информирующий о марке и продукте",AI
5867,еврокубок,спортивное соревнование на европейском уровне,AI
5868,европейский кубок,европейский кубковый турнир,AI
5869,экспертная комиссия,консультативная группа экспертов,AI
5870,экстра‑класс,особо высокий класс,AI
5871,лицо,лицо (англ.),AI
5872,профильный журнал,"журнал, посвященный профессиональным темам",AI
5873,лифт,устройство для вертикальной перевозки людей и предметов,AI
5874,ходовая часть,"совокупность частей, связывающих шасси с дорогой через колеса",AI
5875,фауна,совокупность всех животных определенной территории,AI
5876,эмпирическое правило,"обычное, но неточное правило, выработанное практикой",AI
5877,фея,"прекрасное, обычно доброе женское сказочное существо",AI
5878,ошибочное решение,неверное решение,AI
5879,торжественный час,"время, когда можно праздновать",AI
5880,полевой игрок,"игрок в поле, не вратарь",AI
5881,клочок,неровный маленький кусок чего‑то,AI
5882,серия фильмов,киносерия,AI
5883,выход в финал,достижение финала в соревновании,AI
5884,финансовое планирование,планирование финансов,AI
5885,тьма,интенсивная темнота; почти полное отсутствие света,AI
5886,фиксированная точка,устойчивый пункт,AI
5887,флагман,ведущее судно корабельного соединения,AI
5888,флирт,непринужденная игра взаимного притяжения между людьми,AI
5889,служба управления полетами,система управления и контроля воздушного движения,AI
5890,флуктуация,"нерегулярные колебания, например вокруг среднего значения",AI
5891,наводнение,разрушительное наводнение с жертвами и ущербом,AI
5892,следующий год,"год, следующий за текущим",AI
5893,формальность,чистая формальность,AI
5894,грубая игра,нарушение правил,AI
5895,товарищеский матч,игра для поддержания дружеских отношений,AI
5896,мирный процесс,усилия по заключению мира,AI
5897,миротворческие силы,воинская часть для миротворческой миссии ООН,AI
5898,Фридрихсхафен,город на Боденском озере,AI
5899,плод,оболочка семени растения,AI
5900,автопарк,все транспортные средства организации,AI
