id,translate,translate_description,source
8501,заверение,обязательное обещание,AI
8502,обострение,доведение до крайности,AI
8503,содействие,"помощь, участие",AI
8504,двухлетний контракт,"договор, действующий два года",AI
8505,второй голос,"голос, которым выбирают партию",AI
8506,гном,маленькое сказочное существо,AI
8507,промежуточный отчет,отчет о промежуточном состоянии,AI
8508,промежуточный склад,место временного хранения,AI
8509,распря,"затяжная ссора, разлад",AI
8510,причастие/Тайная вечеря,"собственно «Тайная вечеря», последняя торжественная трапеза Иисуса из Назарета с двенадцатью первыми призванными учениками (апостолами)",Ilia
8511,сток,"то, что стекает",Ilia
8512,уединение,состояние уединенности/быть отдельно от других,Ilia
8513,официальное предупреждение,формальное требование одной персоны к другой впредь прекратить определенное поведение,Ilia
8514,изоляция,"отгораживание, изоляция",Ilia
8515,отталкивание,действие в начале прыжка; выполнение начала прыжка,AI
8516,воздержание,воздержанность,AI
8517,ахиллово сухожилие,"сухожилие икроножной мышцы, прикрепляющееся к пяточной кости",AI
8518,пахотная земля,"земля, пригодная для сельскохозяйственного использования",AI
8519,кровеносный сосуд,общее обозначение для всех кровеносных сосудов,AI
8520,кровопускание,удаление крови с помощью пиявок; ранее также выпускание крови,AI
8521,администратор,"управляющий, распорядитель",AI
8522,фондовый индекс,"показатель, отражающий движение выбранных курсов акций на фондовом рынке",AI
8523,алабамский язык,"язык народа Алабама на юго-востоке США, сходный с кушатта",AI
8524,албанец,гражданин Албании,AI
8525,алжирец,"человек, родившийся в Алжире",AI
8526,алкоголизм,психическая и физическая зависимость от алкоголя,AI
8527,Альпийская республика,шутливое обозначение Австрии,AI
8528,сорока,"сорока, садовая ворона",AI
8529,бывший канцлер,"канцлер, уже не находящийся в должности",AI
8530,аминь,"формула подтверждения в конце молитвы, благословения, чтения или проповеди в иудаизме, христианстве и исламе",AI
8531,амман,швейцарская должностная категория.,AI
8532,амнистия,полное или частичное освобождение от наказания,AI
8533,служебное действие,отдельный властный акт,AI
8534,анатомия,учение о строении тела,AI
8535,начало,начальная пора чего-либо,AI
8536,Андалусия,регион на юге Испании.,AI
8537,присвоение,завладение бесхозной вещью,AI
8538,приступ,внезапное сильное проявление болезни,AI
8539,сближение,"изменение, чтобы что-то стало более похожим или лучше подходило",AI
8540,зацепка,"то, что дает указание на правильность предположения",AI
8541,строитель установок,"компания, которая проектирует и строит технические установки",AI
8542,обвинение,предъявление вины,AI
8543,яблочный сок,напиток из яблочного сока,AI
8544,апостол,"один из двенадцати учеников, посланных Иисусом из Назарета на миссию",AI
8545,прошение,"заявление, прошение",AI
8546,сфера работы,"предметная область или круг задач, которыми занимается человек",AI
8547,трудовой конфликт,"организованное противостояние работников и работодателей с забастовками, демонстрациями и локаутами",AI
8548,рабочая сила,"человек, выполняющий (физический) труд",AI
8549,охрана труда,"совокупность мер и правил, защищающих работников от вреда",AI
8550,ищущая работу,"женщина, находящаяся в поиске работы",AI
8551,кабинет,комната в доме для профессиональной работы,AI
8552,договоренность,действие по достижению соглашения и его результат,AI
8553,Ассизи,город в Италии.,AI
8554,ядерное оружие,"оружие, основанное на ядерных процессах (синтез или деление)",AI
8555,ДНЯО,международный договор 1968 года о нераспространении ядерного оружия и мирном использовании атомной энергии,AI
8556,работы по строительству,"работа по созданию здания, системы или структуры",AI
8557,хранение,защита от внешних воздействий,AI
8558,оформление,внешнее оформление/вид,AI
8559,разделение,разделение на несколько частей.,AI
8560,выращивание,уход и питание еще не выросших живых существ,AI
8561,услада для глаз,"приятный, радующий взгляд вид",AI
8562,учебное предприятие,"предприятие, обучающее учеников",AI
8563,выразительность,способность выразиться эффективно.,AI
8564,изречение,"короткое важное высказывание, часто известных людей",AI
8565,ушедший,"человек, который полностью отказался от чего-то (например профессии или группы)",AI
8566,владелец автомобиля,"человек, который владеет автомобилем",AI
8567,автограф,подпись знаменитости,AI
8568,марка автомобиля,бренд автомобилей,AI
8569,Вавилон,древний город в Месопотамии.,AI
8570,плавки,"одежда для плавания или загара, надеваемая на нижнюю часть тела",AI
8571,барометр,прибор для измерения атмосферного давления,AI
8572,лесной массив,совокупность деревьев в определенной области,AI
8573,скованность,неуверенность или колебание по отношению к делу,AI
8574,командующий,"человек, имеющий власть отдавать приказы",AI
8575,крепление,действие по закреплению на объекте,AI
8576,удовлетворение,"действие, при котором выполняются желания и требования; удовлетворенность",AI
8577,топорик,короткий рубящий инструмент,AI
8578,побочный элемент,"дополнительное, но не необходимое",AI
8579,канатная дорога,транспорт для подъема на гору,AI
8580,шахта,предприятие по добыче полезных ископаемых,AI
8581,профессиональная ассоциация,объединение профессии.,AI
8582,принятие решения,"решение по вопросу, часто коллегиально",AI
8583,осознанность,состояние умственной собранности,AI
8584,денежное довольствие,вознаграждение госслужащего,AI
8585,лучшая форма,лучшая форма.,AI
8586,высшая оценка,самая желательная оценка,AI
8587,инвестиционная компания,компания для участия в капитале.,AI
8588,нищий,"нуждающийся, живущий милостыней",AI
8589,доказательная база,совокупность доказанных или отсутствующих фактов,AI
8590,районный комитет,локальный орган представления интересов граждан,AI
8591,биеннале,"выставка или смотр, проходящие раз в два года (особенно изобразительное искусство и кино)",AI
8592,бикини,раздельный купальник для женщин,AI
8593,альбом,"книга, которая в основном содержит изображения",AI
8594,портрет,изображение человека (или бога),AI
8595,образовательное предложение,"совокупность образовательных возможностей, предоставляемых, например, школой или университетом",AI
8596,сфера образования,"совокупность учреждений и организаций сообщества, которые служат образованию как приобретению знаний и навыков",AI
8597,подпись к изображению,"текст под иллюстрацией, обычно поясняющий ее",AI
8598,биогаз,"продукт анаэробного брожения органических субстратов; образующийся газ, пригодный как альтернативный источник энергии",AI
8599,биотоп,естественная среда обитания определенных растений и животных,AI
8600,груша,вид плодового дерева,AI
