id,translate,translate_description,source
9401,парашютист,"человек, прыгающий с парашютом из летательного аппарата",AI
9402,семейная политика,"политические меры, влияющие на жизнь семей",AI
9403,факс,"документ, переданный по телефонной линии",AI
9404,промах,"сообщение о том, что выстрел не попал",AI
9405,недостача,"сумма, которой не хватает при расчете",AI
9406,проступок,морально неправильный поступок,AI
9407,неделя отпуска,неделя в период отпуска,AI
9408,телеинтервью,интервью для телевизионного эфира,AI
9409,телепрограмма,установленная последовательность фильмов и передач,AI
9410,телепередача,"самостоятельный выпуск программы, транслируемый по ТВ",AI
9411,телесериал,серия фильмов под одним названием,AI
9412,прочность,степень твердости,AI
9413,очаг,место для огня,AI
9414,Фигаро,имя оперного персонажа,AI
9415,съемочная группа,"группа, выполняющая киносъемки",AI
9416,финалист,участник финала соревнования,AI
9417,финансы,"совокупность всего, что относится к денежной сфере",AI
9418,финансовая потребность,"нужда в средствах, необходимые ресурсы",AI
9419,финансовый директор,директор по финансам,AI
9420,финансист,"человек, финансирующий проекты других",AI
9421,финансовый инвестор,"лицо или компания, инвестирующая в предприятия ради прибыли",AI
9422,низменность,местность без заметных возвышенностей,AI
9423,дробовик,ружье с гладким стволом для стрельбы дробью,AI
9424,попытка побега,попытка сбежать,AI
9425,последующее время,"следующие дни, месяцы, годы",AI
9426,заднее сиденье,внутреннее пространство автомобиля за сиденьем водителя,AI
9427,управляющий фондом,профессиональный управляющий активами фонда,AI
9428,язык форм,"впечатление от оформления, например произведения или здания",AI
9429,форте,громко в музыке,AI
9430,продолжение,дальнейший ход процесса,AI
9431,удача,"везение, благоприятное стечение обстоятельств",AI
9432,пресс‑секретарь фракции,спикер фракции,AI
9433,женский хор,"хор, состоящий только из женщин",AI
9434,министр по делам женщин,министр по женской политике,AI
9435,лицо свободной профессии,"человек, работающий в свободной профессии",AI
9436,лишение свободы,умышленное и незаконное лишение свободы передвижения,AI
9437,освобождение,"выделение, высвобождение",AI
9438,досуговый центр,центр для досуга,AI
9439,Фриули,регион на северо‑востоке Италии,AI
9440,фриз,представитель народа Фрисландии на побережье Северного моря,AI
9441,веселье,"настроение, наполненное радостью",AI
9442,фонд,"запас, коллекция предметов",AI
9443,убийство,в выражении «jemandem den Garaus machen» — убить,AI
9444,садово‑парковая зона,"зелёная территория, оформленная садовниками",AI
9445,садовый домик,небольшой домик в саду для временного пребывания,AI
9446,гостевой рабочий,"человек, работающий временно в чужой стране",AI
9447,мошенник,"человек, обманывающий других ради выгоды",AI
9448,недуг,постоянное физическое или медицинское нарушение,AI
9449,час рождения,"момент, когда рождается ребенок",AI
9450,именинник,"человек, у которого сегодня день рождения",AI
9451,свита,"группа людей, сопровождающих важную персону",AI
9452,встречное финансирование,финансирование новых расходов за счет экономии,AI
9453,оппозиция,внутренняя позиция быть против,AI
9454,гриф,хищная птица из подсемейства грифов Старого Света и/или семейства грифов Нового Света,AI
9455,скрипачка,"женщина, профессионально играющая на скрипке",AI
9456,денежная нужда,"ситуация, когда денег очень мало",AI
9457,совместное предприятие,компания с несколькими партнерами,AI
9458,общество,форма организации людей выше уровня семьи,AI
9459,жандармерия,полицейская структура в сельских районах,AI
9460,генеральная дирекция,высшее руководство учреждения или компании,AI
9461,всеобщая забастовка,забастовка всех работников государства,AI
9462,география,"наука о Земле, особенно о ее поверхности",AI
9463,судебное постановление,решение суда,AI
9464,германистика,наука о немецком языке и литературе,AI
9465,общее впечатление,"представление, полученное из всех деталей",AI
9466,общий вес,суммарный вес,AI
9467,головной союз,надстроечное объединение,AI
9468,хоровое общество,объединение певцов для хорового пения,AI
9469,текст закона,"точный и полный текст закона, утвержденный органом",AI
9470,законопроект,проект законодательного регулирования,AI
9471,стеллаж,"предмет мебели, обычно из досок и реек, для хранения",AI
9472,союз предпринимателей,объединение торговцев,AI
9473,гипс,"минерал сульфат, также порода из него",AI
9474,гладиатор,бойцовый участник зрелищ в Древнем Риме,AI
9475,выдающееся достижение,"действие или результат, заслуживающие особой похвалы",AI
9476,Гларус,кантон в Швейцарии,AI
9477,строевой шаг,ритмичное синхронное движение ног группы,AI
9478,бомбардир,"игрок, часто забивающий голы",AI
9479,гонг,ударный инструмент из металлического диска,AI
9480,график‑дизайнер,создатель художественных или коммерческих изображений,AI
9481,поздравление,выражение признания или радости за другого,AI
9482,серая зона,"сомнительная область, не поддающаяся однозначной оценке",AI
9483,пограничный контроль,проверка личности и вещей при пересечении границ,AI
9484,приграничный город,город на границе,AI
9485,гротеск,"искусство с искаженной, комической и пугающей реальностью",AI
9486,основная идея,"идея, являющаяся основанием",AI
9487,базовая цена,"цена за единицу, к которой могут добавляться надбавки",AI
9488,принципиальное решение,решение по основному принципу,AI
9489,резиновые сапоги,водонепроницаемые сапоги из резины,AI
9490,ремень,широкая лента для фиксации,AI
9491,вкус,индивидуальное предпочтение,AI
9492,усадьба,совокупность зданий поместья,AI
9493,гимнастика,упражнения для укрепления и ухода за телом,AI
9494,стрижка,"прическа, полученная при стрижке",AI
9495,алчность,жадность к накоплению имущества,AI
9496,портовый бассейн,водная часть порта,AI
9497,роща,небольшой светлый лес,AI
9498,деление пополам,сокращение вдвое,AI
9499,торговый баланс,баланс предприятия по торговому праву для определения дивидендов,AI
9500,рукопашная схватка,рукопашная потасовка нескольких людей,AI
