id,translate,translate_description,source
1301,температура,измеряемая степень тепла,AI
1302,терапия,совокупность мер лечения болезни,AI
1303,билет,"проездной, авиабилет или входной билет",AI
1304,глубина,расстояние вниз по вертикали,AI
1305,приют для животных,учреждение для содержания бездомных домашних животных,AI
1306,Тироль,регион в Австрии и Италии,AI
1307,челка,прическа с приподнятой впереди челкой,AI
1308,вратарь,"игрок, предотвращающий голы",AI
1309,туризм,совокупность поездок ради отдыха,AI
1310,передача,передача предметов или информации,AI
1311,трансформация,"существенное изменение базового свойства, например формы",AI
1312,прозрачность,свойство материала пропускать свет,AI
1313,перевозка,"перемещение грузов, людей или животных",AI
1314,скорбь,"состояние при утрате, особенно смерти близкого",AI
1315,место встречи,заранее оговоренная точка для встречи,AI
1316,деятельность,совокупность действий,AI
1317,разделение,процесс или результат отделения веществ,AI
1318,Трир,город в Рейнланд-Пфальце,AI
1319,войска,"совокупность вооруженных сил, особенно армии",AI
1320,Чехия,государство в Центральной Европе,AI
1321,туннель,длинная подземная или подводная проходка,AI
1322,турнир,соревнование с множеством участников,AI
1323,тип,множество объектов с общими свойствами,AI
1324,берег,полоса между водой и сушей,AI
1325,украинец,гражданин Украины,AI
1326,перестройка,существенное изменение существующего здания,AI
1327,окружность,длина границы фигуры,AI
1328,переезд,смена места жительства,AI
1329,место аварии,локализованное место происшествия,AI
1330,место аварии,локализованное место происшествия,AI
1331,недовольство,негативное отношение,AI
1332,небезопасность,опасное состояние,AI
1333,содержание,материальная или финансовая поддержка,AI
1334,обучение,планомерная передача знаний и навыков,AI
1335,следственный арест,лишение свободы до суда,AI
1336,обновление,"актуализированная версия файла, программы или устройства",AI
1337,отпускник,"человек, находящийся в отпуске",AI
1338,вариант,слегка измененная форма чего‑то,AI
1339,улучшение,изменение к лучшему,AI
1340,преступление,особо тяжкое преступление,AI
1341,соглашение,договоренность,AI
1342,объединение,соединение в единство,AI
1343,состояние,физическое или психическое состояние,AI
1344,защита конституции,меры по защите конституционного строя,AI
1345,судебное разбирательство,судебное рассмотрение дела,AI
1346,участник движения,"лицо, участвующее в движении",AI
1347,желание,сильный внутренний побудительный мотив,AI
1348,обязанность,"то, что нужно сделать",AI
1349,собрание,сбор людей для общей цели,AI
1350,обещание,заверение в совершении действия,AI
1351,министр обороны,"член правительства, отвечающий за вооруженные силы",AI
1352,использование,применение для цели,AI
1353,множество,большое количество,AI
1354,четвертьфинал,"стадия, где в четырех матчах определяют полуфиналистов",AI
1355,вилла,большой отдельный дом с садом,AI
1356,забрало,движная защита лица на шлеме,AI
1357,видение,"сверхъестественное явление, откровение",AI
1358,народ,множество людей,AI
1359,Форарльберг,земля в Австрии,AI
1360,предпосылка,"условие, которое должно быть выполнено",AI
1361,пример,человек или фигура для подражания,AI
1362,передний план,часть изображения ближе к зрителю,AI
1363,предвкушение,радостное ожидание события,AI
1364,шаблон,образец для создания похожих вещей,AI
1365,утро до полудня,время между утром и полуднем,AI
1366,осторожность,"поведение, избегающее негативных последствий",AI
1367,председатель,руководитель организации,AI
1368,преимущество,расстояние или время впереди конкурента,AI
1369,канун,день перед определенным днем,AI
1370,доклад,речь на тему,AI
1371,оружие,техническое средство для охоты и боя,AI
1372,перемирие,соглашение о прекращении боев,AI
1373,вероятность,степень возможности,AI
1374,Вальтер,мужское имя,AI
1375,стена,"поверхность, ограничивающая пространство",AI
1376,изменение,переход из одного состояния в другое,AI
1377,предупреждение,указание на опасность,AI
1378,веб‑страница,отдельная страница сайта,AI
1379,сайт,совокупность страниц под доменом,AI
1380,воинская обязанность,обязанность служить в армии,AI
1381,рождественская ярмарка,предрождественский рынок,AI
1382,виноградная лоза,виноградное растение,AI
1383,простор,большая пространственная протяженность,AI
1384,дальнейшее развитие,улучшение до новой стадии,AI
1385,волна,подъем воды,AI
1386,мировая война,крупный конфликт с участием многих стран,AI
1387,чемпион мира,победитель мирового первенства,AI
1388,реклама,информация для привлечения клиентов,AI
1389,метеослужба,служба метеоинформации,AI
1390,Висбаден,столица земли Гессен,AI
1391,луг,травянистая местность без деревьев,AI
1392,приветствие,слова и жесты приветствия,AI
1393,действительность,реальный мир,AI
1394,наука,систематическое теоретическое знание,AI
1395,ученый,человек с научной подготовкой,AI
1396,достаток,хорошее экономическое положение,AI
1397,жилой дом,дом для проживания,AI
1398,жилая комната,комната для проживания,AI
1399,чудо,"нечто, выходящее за пределы обычного",AI
1400,ярость,сильное раздражение и злость,AI
