id,translate,translate_description,source
8301,песчаник,горная порода из песчаных зерен,AI
8302,сэндвич,две сложенные ломти хлеба с начинкой,AI
8303,сканер,устройство для цифрового захвата данных,AI
8304,минимизация ущерба,снижение последствий,AI
8305,театральная школа,учреждение для подготовки актеров,AI
8306,развилка,"место, где путь разделяется",AI
8307,схема,упрощенное графическое представление,AI
8308,железнодорожный транспорт,движение транспортных средств по рельсам,AI
8309,описание,живое изложение чувства или события,AI
8310,хитрость,хитрый способ действий,AI
8311,медиация,попытка урегулировать спор с посредником,AI
8312,заключительное слово,окончательное выступление,AI
8313,кузница,мастерская кузнеца,AI
8314,косметика,средство для макияжа,AI
8315,снеговик,фигура из снега,AI
8316,снежная буря,сильный снег с ветром,AI
8317,щебень,крупный камень для засыпки,AI
8318,знак,буква или символ,AI
8319,школьное ведомство,надзорный орган по школам,AI
8320,рой,"группа животных, движущихся вместе",AI
8321,свекровь/теща,мать супруга,AI
8322,уровень сложности,степень трудности,AI
8323,душепопечение,духовная помощь верующим,AI
8324,пастырь,"духовное лицо, заботящееся о верующих",AI
8325,берег озера,берег озера,AI
8326,шелк,тонкое текстильное волокно,AI
8327,коса,инструмент для косьбы,AI
8328,шаттл,космический корабль-челнок,AI
8329,безопасная дистанция,расстояние до источника опасности,AI
8330,сигнальный эффект,влияние как сигнал,AI
8331,осмысленность,свойство быть осмысленным,AI
8332,ситком,комедийный сериал,AI
8333,скандинав,житель Скандинавии,AI
8334,скетч,короткая сценка с комической развязкой,AI
8335,соцслужба,ведомство по социальной помощи,AI
8336,испанка,гражданка Испании,AI
8337,план экономии,"план, как тратить меньше",AI
8338,экономность,умение расходовать ресурсы бережно,AI
8339,счет для пожертвований,временный счет для сбора,AI
8340,спайдер,спайдер (англ. «паук»),AI
8341,длительность,"время, которое длится игра",AI
8342,игра,продолжительное игровое действие,AI
8343,место игры,место проведения игры,AI
8344,ход,действие в ходе игры,AI
8345,шпиц,порода собак,AI
8346,спортивная помощь,поддержка спортсменов,AI
8347,приемные часы,время приема у врача или юриста,AI
8348,взрывная сила,мощность взрыва,AI
8349,побег,молодой росток растения,AI
8350,госслужба,работа в государственных структурах,AI
8351,колючая проволока,проволока с колючками,AI
8352,мэр,глава города,AI
8353,городской лес,"лес, принадлежащий городу",AI
8354,определение местоположения,выяснение местоположения,AI
8355,статика,учение о силах в равновесии,AI
8356,уклон,крутизна подъема,AI
8357,освобождение от налога,отмена налоговой обязанности,AI
8358,лестничная клетка,лестничный пролёт,AI
8359,коллегиальная церковь,церковь при капитуле,AI
8360,картина настроений,общее впечатление настроений,AI
8361,камень‑препятствие,"камень на мостовой, о который можно споткнуться",AI
8362,заявление о возбуждении дела,просьба о начале уголовного преследования,AI
8363,штрафная квитанция,записка о назначенном штрафе,AI
8364,стратег,"человек, разрабатывающий стратегию",AI
8365,стратегический документ,документ с планом действий,AI
8366,луговой сад,"луговина с высокоствольными плодовыми деревьями, традиционный сад",AI
8367,строфа,объединение нескольких стихов в смысловое целое,AI
8368,водоворот,небольшой водяной вихрь,AI
8369,обломок,остаток удлиненного предмета,AI
8370,почасовая оплата,оплата за час работы,AI
8371,отвар,водный настой или экстракт,AI
8372,сверхдержава,"государство, влияющее на мировые процессы благодаря мощи",AI
8373,синод,законодательное собрание для решения теологических и правовых вопросов,AI
8374,таблетка,"лекарственная форма, небольшая и твердая",AI
8375,Таджикистан,государство в Центральной Азии,AI
8376,распорядок дня,"то, как проходит день",AI
8377,однодневная поездка,поездка на весь день,AI
8378,дневное меню,меню на конкретный день,AI
8379,победа дня,победа в конкретный день,AI
8380,Тайбэй,столица Тайваня,AI
8381,тандем,велосипед для двух и более человек,AI
8382,танцевальная группа,группа танцоров,AI
8383,школа танцев,"учреждение, где учат танцевать",AI
8384,командная работа,работа в команде,AI
8385,теннисный корт,поле для теннисной игры,AI
8386,театральная труппа,"группа людей, играющих в театре",AI
8387,погашение,"часть аннуитетного платежа, идущая на возврат капитала",AI
8388,страх смерти,страх умереть,AI
8389,суперзвезда,очень известная звезда,AI
8390,гол,забитый мяч,AI
8391,удар по воротам,удар в сторону ворот,AI
8392,пытка,истязание,AI
8393,трафик,лицензированный магазин в Австрии с табаком и прессой,AI
8394,тыловое подразделение,"часть войск, отвечающая за снабжение",AI
8395,тренировочный лагерь,лагерь для тренировок,AI
8396,напиток,жидкое питание,AI
8397,средство перевозки,естественное или техническое средство для перевозки грузов или людей,AI
8398,скопление,"скопление, плотная масса",AI
8399,двигатель,двигатель для самолетов или ракет,AI
8400,чешка,гражданка Чехии,AI
