id,translate,translate_description,source
4501,стадо,"группа животных одного вида, живущих вместе",AI
4502,иерархия,система подчинения и строгих рангов,AI
4503,благотворительная организация,организация помощи,AI
4504,двор,площадка на задней стороне здания,AI
4505,тыл,территория позади фронта,AI
4506,ягодицы,"часть тела, на которой сидят",AI
4507,защита от наводнений,"превентивные меры, ограничивающие последствия наводнения и обеспечивающие отвод воды",AI
4508,хоккей на траве,"игра с мячом, где клюшками пытаются забить мяч в ворота соперника",AI
4509,хоспис,учреждение ухода за умирающими людьми,AI
4510,номер в отеле,"комната в отеле, где живут гости",AI
4511,хозяин собаки,"мужчина, который держит собаку",AI
4512,массовый голод,"столь сильный недостаток пищи в регионе, что люди недоедают или умирают от голода",AI
4513,хант,открытая ящикообразная вагонетка для перевозки,AI
4514,ураган,"тропический циклон, возникающий летом и осенью, со скоростью от 118 км/ч в Атлантике и Карибском регионе",AI
4515,гигиена,"меры по сохранению чистоты; уход за телом, чистоплотность",AI
4516,идол,предмет чрезмерного почитания,AI
4517,идиллия,"пейзаж или жизнь, кажущиеся райскими и простыми",AI
4518,Иллинойс,штат США,AI
4519,империя,большая территория под центральной властью,AI
4520,воплощение,типичный представитель группы,AI
4521,Индиана,штат США,AI
4522,улика,"признак или информация, делающая событие вероятным",AI
4523,инициатор,"тот, кто вызывает событие и сопровождает его",AI
4524,инка,представитель исторического южноамериканского народа,AI
4525,Инн,река в Тироле и Баварии,AI
4526,внутренняя политика,"политика, касающаяся внутренних дел страны",AI
4527,инспекция,регулярный осмотр и проверка,AI
4528,техническое обслуживание,профилактическое поддержание исправного состояния,AI
4529,интуиция,способность принимать решения и действовать импульсивно и бессознательно,AI
4530,инвентарь,совокупность предметов определенного вида,AI
4531,инвестиционный банк,"банк, основной бизнес которого — управление коллективными инвестициями",AI
4532,иранец,гражданин Ирана,AI
4533,итальянский язык,"романский язык, на котором говорят в Италии и южной Швейцарии",AI
4534,начало года,первый период года,AI
4535,годовой отчет,"отчет, в котором зафиксированы события или обороты прошедшего года",AI
4536,годовое общее собрание,ежегодная встреча акционеров для информирования и принятия решений,AI
4537,ход года,течение года,AI
4538,согласие,общий ответ согласия,AI
4539,юношеская пожарная команда,молодежное подразделение добровольной пожарной службы,AI
4540,защита молодежи,совокупность правовых норм для защиты молодежи и детей от опасностей,AI
4541,молодежный центр,"учреждение, предлагающее молодежи досуг",AI
4542,девственница,непорочная женщина; также созвездие,AI
4543,кабаре,сцена для небольших сатирических выступлений,AI
4544,кабаретист,артист кабаре,AI
4545,императрица,женщина-правительница империи,AI
4546,канцлерство,срок или должность канцлера,AI
4547,рынок капитала,место привлечения долгосрочного капитала через ценные бумаги,AI
4548,карт,маленький гоночный автомобиль,AI
4549,кафедральный собор,"церковь, служащая резиденцией епископа",AI
4550,керамика,минеральный материал для посуды и предметов искусства,AI
4551,парень,"человек, обычно мужчина, с оценочной окраской",AI
4552,свеча,"источник света с открытым пламенем, обычно из воска",AI
4553,котел,большая металлическая открытая емкость,AI
4554,желание иметь детей,желание завести собственных детей,AI
4555,детская комната,"комната в доме, предназначенная для ребенка",AI
4556,клаузула,булева функция в виде дизъюнкции литералов,AI
4557,микроавтобус,транспорт для перевозки людей до девяти мест,AI
4558,ключевой момент,решающий аспект,AI
4559,пуговица,"предмет, застегивающий одежду через петлю",AI
4560,нажатие кнопки,однократное нажатие элемента управления,AI
4561,коллекция,набор товаров,AI
4562,комиссариат,"отдел комиссара, особенно в полиции",AI
4563,компас,прибор для определения сторон света,AI
4564,соучастник,участник преступления,AI
4565,композиция,способ образования слов из нескольких морфем,AI
4566,конкурентная борьба,постоянные усилия в борьбе с конкурентами,AI
4567,полемика,длительный спор из-за разных оценок или мнений,AI
4568,концентрационный лагерь,лагерь для интернированных при диктаторских режимах,AI
4569,партнер по сотрудничеству,партнер для совместной работы,AI
4570,петарда,"фейерверк, дающий громкий хлопок",AI
4571,силовая акция,"действие, требующее использования всех средств",AI
4572,топливо,"горючее, служащее источником энергии для машины",AI
4573,кредитная карта,безналичное платежное средство,AI
4574,юла,"детская игрушка, вращающаяся на острие",AI
4575,районная администрация,управление округа,AI
4576,кормушка,корыто или кормушка для животных,AI
4577,критерий,важный признак для решения или различения,AI
4578,наследный принц,наследник престола,AI
4579,культ,"почитание, основанное на ритуалах",AI
4580,культовый статус,состояние высокой признанности,AI
4581,культурная ценность,"произведение, имеющее ценность для культуры",AI
4582,выставочный зал,зал для выставок искусства,AI
4583,художественное ремесло,"ремесло, требующее художественных навыков",AI
4584,курортный парк,парк для гостей курорта,AI
4585,сычужный фермент,"ферментный смесь из желудков телят, используемая для сыроделия",AI
4586,уровень земли,"уровень, относящийся к федеральной земле",AI
4587,земельная политика,политическая деятельность на уровне земли,AI
4588,земельный председатель,председатель на уровне земли (жен.),AI
4589,дом в деревне,дом на селе,AI
4590,карта,масштабное изображение поверхности Земли,AI
4591,депутат ландтага (жен.),именительный падеж ед. числа слабого склонения существительного Landtagsabgeordneter,AI
4592,депутат ландтага,избранный представитель в ландтаге,AI
4593,скука,чувство бездеятельности и однообразия,AI
4594,лазер,источник интенсивного направленного света,AI
4595,фонарь,источник света с защитой от ветра и дождя,AI
4596,похвальная речь,торжественная речь с похвалой заслуг,AI
4597,жизненная помощь,помощь людям с инвалидностью,AI
4598,средства к существованию,финансовые средства для жизни,AI
4599,образ жизни,способ жизни,AI
4600,признак жизни,"доказательство того, что человек жив",AI
