id,translate,translate_description,source
7301,геология,"наука о развитии, строении и изменениях Земли",AI
7302,судебное решение,решение суда,AI
7303,судебное заседание,обсуждение дела в суде в определенный день,AI
7304,совокупность,"все в целом, общность группы",AI
7305,общая концепция,объединяющая концепция,AI
7306,общая сумма,сумма всех частичных сумм,AI
7307,общий оборот,сумма всех оборотов,AI
7308,вонь,неприятный сильный запах,AI
7309,жестикуляция,совокупность жестов,AI
7310,объединение профсоюзов,союз отдельных профсоюзов,AI
7311,взвешивание,оценка влияющих факторов по важности или надежности,AI
7312,стеклянная панель,пластина из стекла,AI
7313,равное обращение,одинаковое отношение к разным людям или группам,AI
7314,гол,гол в футболе,AI
7315,гольфист,"спортсмен, играющий в гольф",AI
7316,критерий,"мерило, по которому оценивают степень",AI
7317,базовая подготовка,начальное обучение с основами знаний и навыков,AI
7318,базовая комплектация,необходимое оснащение для использования,AI
7319,базовая позиция,основная установка,AI
7320,исходная идея,идея для дальнейших рассуждений,AI
7321,ключевое условие,важное базовое условие,AI
7322,победитель группы,"человек или команда, занявшие первое место в группе",AI
7323,свастика,крестообразный символ с загнутыми лучами,AI
7324,гамбурженка,"женщина, родившаяся или живущая в Гамбурге",AI
7325,министр торговли,министр по делам торговли,AI
7326,рукоятка,устройство для захвата предмета рукой,AI
7327,пространство действий,возможности для действий,AI
7328,жесткий сторонник,"человек, продавливающий цель несмотря на сопротивление",AI
7329,хет‑трик,три подряд победы одним спортсменом,AI
7330,домашние дела,работы по дому,AI
7331,нарушение неприкосновенности жилища,незаконное проникновение на чужую территорию/в жилье,AI
7332,дефицит бюджета,убыток в бюджете,AI
7333,глава дома,"человек, принимающий решения в семье",AI
7334,святой,"человек, почитаемый как святой",AI
7335,родная община,община родины,AI
7336,внутренний рынок,домашний рынок сбыта,AI
7337,возвращение домой,возвращение на родину,AI
7338,право на проживание,право на дом или пребывание,AI
7339,тоска по дому,тоска по родине,AI
7340,гепатит,воспаление печени,AI
7341,Герцеговина,регион на Балканах,AI
7342,инфаркт,сердечный приступ,AI
7343,сено,сушеная трава; в сельском хозяйстве первый укос,AI
7344,помощь,поддерживающее действие,AI
7345,вдова/родственница,женские родственницы умершего,AI
7346,глумление,"унизительная, язвительная насмешка",AI
7347,Гондурас,государство в Центральной Америке,AI
7348,гонорар,вознаграждение за выполненную работу,AI
7349,отельер,владелец или управляющий отелем,AI
7350,горячая линия,телефон для справок и консультаций клиентов,AI
7351,ипотека,"залоговое право, внесенное в земельную книгу на недвижимость",AI
7352,гипотеза,"недоказанное научное предположение, требующее подтверждения",AI
7353,невежество,"самонамеренное незнание, ограниченность",AI
7354,риэлтор,посредник при покупке или аренде недвижимости,AI
7355,использование права,осуществление закрепленного права; право на возмещение,AI
7356,индиец,гражданин или житель Индии,AI
7357,индивидуальный транспорт,частное участие в движении пешком или на личном транспорте,AI
7358,инфостенд,стенд для информации,AI
7359,инициаторка,"женщина-инициатор события, организатор",AI
7360,комитет по внутренней политике,комитет по вопросам внутренней политики,AI
7361,надпись,"текст, размещенный на видном месте, например на памятнике",AI
7362,насекомое,многоклеточное членистоногое с шестью ногами,AI
7363,архипелаг,группа близлежащих островов,AI
7364,объявление,реклама в газете или журнале,AI
7365,интендантство,должность интенданта,AI
7366,интерфейс,связующее звено между двумя функциональными блоками,AI
7367,иракец,гражданин Ирака,AI
7368,ложный путь,"неверный, вводящий в заблуждение путь",AI
7369,изоляция,процесс изолирования,AI
7370,яхта,быстрое парусное или моторное судно,AI
7371,годичный срок,"период, ограниченный одним годом",AI
7372,годовой оклад,зарплата за год,AI
7373,годовой отчет,годовая отчетность,AI
7374,херес,букетный ликерный винный напиток из южной Испании,AI
7375,поиск работы,поиск занятости,AI
7376,джоггер,"человек, занимающийся джоггингом",AI
7377,иоаннит,член ордена иоаннитов,AI
7378,иудаизм,"культура, история, религия и традиции еврейского народа",AI
7379,молодежная группа,группа молодежи,AI
7380,юная звезда,молодая знаменитость,AI
7381,кофеварка,электрический прибор для приготовления кофе,AI
7382,кесарево сечение,роды путем оперативного вскрытия матки,AI
7383,Калининград,город/регион в России,AI
7384,Калле,мужское имя,AI
7385,товарищество,дружеские отношения без сексуальных претензий,AI
7386,канадка,гражданка Канады,AI
7387,канистра,закрывающаяся емкость для перевозки жидкостей,AI
7388,кантональная больница,"больница, поддерживаемая кантоном",AI
7389,капсула,"небольшая, обычно круглая или овальная емкость",AI
7390,Кейптаун,город в Южной Африке,AI
7391,карп,рыба рода Cyprinus,AI
7392,карусель,аттракцион с вращающейся платформой,AI
7393,показатель,"число, отражающее состояние или развитие",AI
7394,зарубка,клиновидная выемка,AI
7395,ядерная энергия,получение энергии из атомного ядра,AI
7396,атомная электростанция,"электростанция, производящая энергию из ядерной",AI
7397,керосин,топливо для реактивных двигателей и дизелей самолетов,AI
7398,клавишный синтезатор,электронный музыкальный инструмент с клавишами,AI
7399,киловатт,тысяча ватт,AI
7400,детский городок,поселение для воспитания и помощи детям без родителей,AI
