id,translate,translate_description,source
1201,режим,недемократическая форма правления,AI
1202,региональная лига,"лига, организованная региональными федерациями",AI
1203,режиссер,"человек, осуществляющий художественное руководство",AI
1204,радиус действия,сфера действия,AI
1205,шина,"часть колеса, находящаяся на ободе",AI
1206,чистота,"свежая чистота, например души",AI
1207,путешественница,"женщина, совершающая поездку",AI
1208,рекорд,признанное лучшее достижение,AI
1209,рекордный чемпион,команда или спортсмен с наибольшим числом титулов,AI
1210,пенсионер,"человек, живущий на пенсию",AI
1211,репортер,журналист на месте событий,AI
1212,республиканец,сторонник республики,AI
1213,уважение,почтение и ценность,AI
1214,спасение,избавление от опасности,AI
1215,спасательный вертолет,вертолет для перевозки пострадавших,AI
1216,машина скорой помощи,автомобиль скорой помощи,AI
1217,рецепт,инструкция по приготовлению блюда или смеси,AI
1218,Рейн,крупная река в Европе,AI
1219,судья,"женщина, осуществляющая правосудие",AI
1220,кольцо,"круглое украшение, обычно на пальце",AI
1221,робот,"машина, автономно выполняющая задачу",AI
1222,Росток,город в Мекленбурге-Передней Померании,AI
1223,красный,красный цвет,AI
1224,маршрут,заданный путь,AI
1225,крик,"зов, обращенный к кому-либо",AI
1226,пенсия,период после окончания работы,AI
1227,зал,большое помещение без колонн,AI
1228,Саар,федеральная земля Германии,AI
1229,саксонца,родительный падеж единственного числа существительного Sachse,AI
1230,сказание,"старая легенда о событиях, часто объясняющая историю",AI
1231,старт сезона,начало сезона,AI
1232,коллекция,набор собранных предметов,AI
1233,песок,рыхлая порода из мелких зерен,AI
1234,тень,неосвещенная область,AI
1235,судьба,"высшая сила, определяющая будущее человека",AI
1236,арбитр,старший и беспристрастный судья на соревновании,AI
1237,корабль,крупное водное судно,AI
1238,удар,сильное импульсное воздействие,AI
1239,украшение,предмет для украшения,AI
1240,снег,осадки в виде кристаллов льда,AI
1241,портной,мастер по изготовлению одежды,AI
1242,долг,обязанность что-то сделать или воздержаться,AI
1243,выстрел,выстрел из оружия,AI
1244,черный,черный цвет,AI
1245,центр тяжести,"точка, в которой сосредоточена масса",AI
1246,сестра,женский ребенок тех же родителей,AI
1247,размах,сильное энергичное движение,AI
1248,душа,нематериальная сущность живых,AI
1249,секунда,шестидесятая часть минуты,AI
1250,сенат,верхний орган управления,AI
1251,секс,сексуальность и практики,AI
1252,победитель,"тот, кто выиграл",AI
1253,серебро,белый блестящий металл,AI
1254,Словакия,государство в Центральной Европе,AI
1255,программное обеспечение,компьютерные программы,AI
1256,воскресный вечер,вечер воскресенья,AI
1257,напряжение,разность потенциалов в электрическом поле,AI
1258,блокировка,закрытие или ограничение доступа,AI
1259,зеркало,"поверхность, отражающая свет",AI
1260,игровое время,время проведения игры,AI
1261,больница,здание для лечения больных,AI
1262,спортдиректор,руководитель спортивной сферы,AI
1263,спортсмен,"человек, занимающийся спортом",AI
1264,трещина,тонкий разрыв в материале,AI
1265,глава государства,лидер государства,AI
1266,территория города,территория в пределах города,AI
1267,городская администрация,органы управления города,AI
1268,заявление,выраженная позиция,AI
1269,станция,остановка общественного транспорта,AI
1270,статистика,количественное описание массовых явлений,AI
1271,статус,состояние на данный момент,AI
1272,пробка,затор или задержка движения,AI
1273,Штирия,земля в Австрии,AI
1274,камень,минеральный материал,AI
1275,должность,профессиональная позиция,AI
1276,заявление,выражение мнения,AI
1277,стиль,особая манера выражения,AI
1278,остановка,прекращение движения,AI
1279,сюжет,история повествования,AI
1280,наказание,санкция за проступок,AI
1281,уголовное судопроизводство,процесс расследования и рассмотрения преступлений,AI
1282,пляж,песчаная или галечная полоса у воды,AI
1283,стресс,длительное психическое или физическое напряжение; давление,AI
1284,штрих,"короткая линия, проведенная пишущим инструментом",AI
1285,структура,"целое, состоящее из частей",AI
1286,студентка,"женщина, которая сейчас или некоторое время учится",AI
1287,ателье,мастерская художника,AI
1288,обучение,"углубленное, обычно научное изучение",AI
1289,падение,резкое падение на землю или вниз,AI
1290,супермаркет,крупный магазин продуктов и товаров повседневного спроса,AI
1291,символ,условное обозначение объекта или явления,AI
1292,сириец,гражданин Сирийской Арабской Республики,AI
1293,сценарий,набросок ситуации и рамок действия,AI
1294,таблица,упорядоченное представление данных в строках и столбцах,AI
1295,талант,выдающаяся одаренность в определенной области,AI
1296,карман,"место хранения предметов в одежде, пришитое или вшитое",AI
1297,факт,реально существующее,AI
1298,Тегеран,столица Ирана,AI
1299,телефон,устройство для передачи звука на расстоянии,AI
1300,номер телефона,уникальный номер телефонного подключения,AI
