id,translate,translate_description,source
14501,народный танец,танец народа,AI
14502,волейболистка,игрок в волейбол,AI
14503,предоплата,оплата до получения услуги,AI
14504,авангард,небольшой отряд для разведки и охраны впереди,AI
14505,мера предосторожности,мера для защиты,AI
14506,предварительные знания,"имеющиеся знания, необходимые для понимания",AI
14507,житель Передней Померании,житель региона Передняя Померания,AI
14508,коллега по правлению,член того же правления,AI
14509,привилегированная акция,акция без права голоса с привилегиями,AI
14510,преференциальный голос,голос за кандидата в списке,AI
14511,вуайеризм,сексуальное влечение к наблюдению,AI
14512,шанс роста,возможность роста,AI
14513,гормон роста,"биологический гормон, стимулирующий рост",AI
14514,комната караула,помещение для караула,AI
14515,вагенбург,оборонительный круг из повозок,AI
14516,избиратель,человек с правом голоса,AI
14517,закон о выборах,нормативный акт о выборах,AI
14518,предвыборное мероприятие,мероприятие кампании,AI
14519,китобойный промысел,"охота на китов, обычно с судов",AI
14520,преобразователь,устройство для изменения физических величин,AI
14521,мяч для воды,надувной мяч для игр в воде,AI
14522,масса воды,очень большое количество воды,AI
14523,меняла,"человек, обменивающий деньги",AI
14524,солдат,военнослужащий,AI
14525,рождественская песня,песня о Рождестве,AI
14526,виноградное поле,поле с лозой; также топоним,AI
14527,победитель Кубка мира,"тот, кто победил в Кубке мира",AI
14528,мировой конгресс,международный конгресс,AI
14529,мировая цена,цена на мировом рынке,AI
14530,океан,очень большое море между континентами,AI
14531,рекордсмен мира,обладатель мирового рекорда,AI
14532,Совет Безопасности ООН,ведущий орган ООН по обеспечению мира,AI
14533,саммит мировой экономики,ежегодная встреча лидеров G8 с 1975 года,AI
14534,переворачивающий,"человек, который переворачивает; также фамилия",AI
14535,доход от рекламы,поступления от рекламы,AI
14536,рекламная индустрия,сфера распространения рекламной информации,AI
14537,договор подряда,договор о создании результата за вознаграждение,AI
14538,ценная вещь,предмет с высокой материальной ценностью,AI
14539,брокерская фирма,институт торговли ценными бумагами,AI
14540,ценность,дорогой предмет,AI
14541,ценностное представление,взгляд на ценности,AI
14542,вестфалец,человек из Вестфалии,AI
14543,уровень Запада,политический термин,AI
14544,погодное условие,"условие, созданное погодой",AI
14545,противник,"человек, составляющий противоположность",AI
14546,неприятность,"то, что мешает",AI
14547,повторная переработка,повторная обработка материала,AI
14548,завод переработки,установка для повторной переработки,AI
14549,завод переработки,установка по переработке,AI
14550,дикий ручей,свободно текущий неурегулированный поток,AI
14551,бурная вода,сильно текущая вода,AI
14552,зимний месяц,"месяц, относящийся к зиме",AI
14553,экономическая помощь,господдержка для укрепления экономики,AI
14554,экономические санкции,карательная мера для ослабления экономики,AI
14555,сенатор по экономике,сенатор в городах‑государствах по экономике,AI
14556,предприниматель,двигатель экономики,AI
14557,экономическая наука,наука о процессах экономики,AI
14558,еженедельник,"газета, выходящая раз в неделю",AI
14559,час в неделю,один час в неделю,AI
14560,янки,гражданин США,AI
14561,яппи,карьерно ориентированный молодой горожанин,AI
14562,плательщик,"человек или организация, которые платят",AI
14563,платежная дисциплина,готовность своевременно платить,AI
14564,газетное объявление,объявление в газете,AI
14565,издатель газет,"предприниматель, выпускающий газеты",AI
14566,цензор,"человек, осуществляющий информационный контроль",AI
14567,централизм,"система, где решения принимаются в центре",AI
14568,официальный орган,издание организации,AI
14569,олений половой орган,половой орган самца оленя и др.,AI
14570,уплата процентов,платеж процентов,AI
14571,таможенник,сотрудник таможни,AI
14572,таможенный союз,союз государств с общим таможенным пространством,AI
14573,добавка к еде,дополнительная пища,AI
14574,леденец,маленькая сладость,AI
14575,перелетная птица,"птица, улетающая на зиму",AI
14576,страх будущего,опасение негативных изменений,AI
14577,шанс на будущее,возможность в будущем,AI
14578,план на будущее,план на грядущее время,AI
14579,письмо,письмо или электронное сообщение,AI
14580,темп прироста,процентный показатель роста,AI
14581,иммиграционный закон,"закон, регулирующий иммиграцию в страну",AI
14582,клин,треугольная область; тело с треугольным сечением,AI
14583,полумрак,"свет, возникающий в сумерках",AI
14584,интермедия,короткий вставной эпизод между частями,AI
14585,оттенок,слегка измененный тон,AI
