id,translate,translate_description,source
6101,пощечина,удар ладонью по лицу,AI
6102,Орегон,штат США,AI
6103,организм,живое существо как система всех его органов,AI
6104,местное отделение,"объединение на муниципальном уровне, часть иерархической структуры",AI
6105,пальма,растение из семейства пальмовых,AI
6106,однопартиец,человек из той же партии,AI
6107,город-побратим,"город, участвующий в партнерстве городов",AI
6108,прохожая,"женщина, случайно проходящая мимо",AI
6109,страсти,страдания Иисуса Христа,AI
6110,патос,страстное воодушевление или поведение,AI
6111,пенсионер,человек на пенсии,AI
6112,сокращение персонала,сокращение рабочих мест,AI
6113,приход,приходская административная единица,AI
6114,фармацевтическая промышленность,"отрасль, производящая медикаменты",AI
6115,пикник,"прием пищи на воздухе, часто группой",AI
6116,нижненемецкий,"нижненемецкий, платтдойч",AI
6117,страховой полис,документ о заключенном страховом договоре,AI
6118,полька,гражданка Польши,AI
6119,фарфор,"тонкая хрупкая керамика из каолина, полевого шпата и кварца",AI
6120,прагматизм,"философская школа, оценивающая истину по полезности",AI
6121,позорный столб,устройство для публичного позора наказанного,AI
6122,Пратер,парк в Вене,AI
6123,частный вещатель,частный радиовещательный канал,AI
6124,протагонист,главный персонаж,AI
6125,протекционизм,защита экономики от иностранной конкуренции,AI
6126,комиссия,"вознаграждение за посредничество, комиссия",AI
6127,начало процесса,начало судебного процесса,AI
6128,процессия,торжественное шествие по правилам,AI
6129,публицист,"журналист, влияющий на общественное мнение",AI
6130,путч,попытка насильственного свержения власти,AI
6131,квалификационный раунд,раунд квалификации,AI
6132,квалификация,обучение или квалификация,AI
6133,велоспорт,вид спорта на велосипеде,AI
6134,правый популист,сторонник правого популизма,AI
6135,редактор,женщина-редактор,AI
6136,срок сдачи,"время, после которого правки не принимаются",AI
6137,судья,"человек, следящий за соблюдением правил",AI
6138,докладчица,"женщина, выступающая с докладом",AI
6139,рефлекс,непроизвольное движение,AI
6140,участие в правительстве,"участие в коалиции, формирующей правительство",AI
6141,правительственный квартал,"район столицы, где находится правительство",AI
6142,региональная электричка,поезд регионального сообщения,AI
6143,региональный союз,объединение на региональном уровне,AI
6144,региональный поезд,поезд регионального сообщения,AI
6145,туроператор,"компания, организующая поездки",AI
6146,рекрутирование,набор людей на службу,AI
6147,реликт,остаток прошлого,AI
6148,гонщик,"спортсмен, участвующий в гонках",AI
6149,пенсионная касса,страховой фонд пенсий,AI
6150,реванш,возмездие за поражение,AI
6151,ресепшен,"зона приема в отеле, стойка и персонал",AI
6152,Рейнхессен,регион в Рейнланд-Пфальце,AI
6153,правильность,состояние быть правильным,AI
6154,гигантский слалом,лыжная дисциплина с широко расставленными воротами,AI
6155,рок-группа,"группа, играющая рок",AI
6156,пользователь коляски,"человек, передвигающийся на коляске",AI
6157,розовый понедельник,"понедельник перед пепельной средой, пик карнавала",AI
6158,красный карандаш,"карандаш, пишущий красным",AI
6159,стая,группа животных,AI
6160,Рудольф,фамилия или имя,AI
6161,руины,разрушенное строение,AI
6162,обзор,обзор; новостной журнал,AI
6163,русская,женщина — гражданка России,AI
6164,гол сезона,"гол, забитый в сезоне",AI
6165,цель сезона,цель на сезон,AI
6166,зальцбурженка,жительница земли Зальцбург,AI
6167,песчаный пляж,пляж из песка,AI
6168,Сардиния,остров Италии,AI
6169,спутник,искусственное тело на орбите,AI
6170,ход,разрешенное перемещение фигуры в шахматах,AI
6171,пена,газовые пузырьки в жидкости,AI
6172,железнодорожная сеть,совокупность рельсовых линий,AI
6173,шланг,гибкая трубка для подачи веществ,AI
6174,вывод,логическое заключение,AI
6175,дымоход,канал для вывода дыма,AI
6176,шлагбаум,заграждение,AI
6177,обувь,вид или набор обуви,AI
6178,начало учебы,"время, когда школа официально начинается",AI
6179,учебный день,"день, когда идут занятия",AI
6180,обучение,мероприятие по обучению,AI
6181,школьный центр,комплекс школ,AI
6182,убежище,место для защиты при опасности,AI
6183,брат супруга,брат мужа или жены,AI
6184,Швайгер,фамилия,AI
6185,чума свиней,заразная болезнь свиней,AI
6186,гравитация,сила притяжения,AI
6187,размах,широкий замах,AI
6188,парус,ткань для движения судна ветром,AI
6189,канатчик,"мастер, изготавливающий канаты",AI
6190,укол,косвенный удар или укол,AI
6191,самопомощь,помощь собственными силами,AI
6192,самоубийство,умышленное лишение себя жизни,AI
6193,самоуправление,самостоятельное управление,AI
6194,дальность видимости,расстояние видимости,AI
6195,серия побед,ряд побед,AI
6196,триумфальное шествие,цепь побед,AI
6197,симулятор,установка для моделирования,AI
6198,символ,образное представление идеи,AI
6199,скептик,"человек, склонный сомневаться",AI
6200,снег,снег (англ.),AI
