id,translate,translate_description,source
9901,прогноз погоды,публичное сообщение о погоде,AI
9902,дикораст,беспорядочный рост,AI
9903,коэффициент полезного действия,отношение полезного эффекта к затратам,AI
9904,экономический фактор,фактор экономики,AI
9905,жилищная компания,фирма по строительству жилья,AI
9906,заявка на слово,заявление о желании выступить,AI
9907,смысл слова,"то, что действительно означает слово",AI
9908,щипцы,инструмент с двумя губками,AI
9909,палец ноги,пальцевидная часть ступни,AI
9910,замедленная съемка,показ в замедленном темпе,AI
9911,газетная статья,короткий самостоятельный текст в газете,AI
9912,очевидец,"человек, лично участвовавший в событии",AI
9913,центральный союз,надстроечный союз,AI
9914,растяжение,"болезненное перенапряжение связок, сухожилий или мышц",AI
9915,дробление,разделение на множество частей,AI
9916,коза,род жвачных животных,AI
9917,кирпич,обожженный глиняный блок для кладки,AI
9918,цифра,отдельный знак числа,AI
9919,кончик,"узкий, часто заостренный конец",AI
9920,циркуль,прибор для черчения окружностей,AI
9921,альтернативщик,"человек, проходящий гражданскую службу",AI
9922,гражданский процесс,судебное разбирательство по гражданским делам,AI
9923,образ будущего,воображаемая картина будущего,AI
9924,число зрителей,количество зрителей,AI
9925,принудительный рабочий,"человек, вынужденный к принудительному труду",AI
9926,сомневающийся,"человек, склонный сомневаться",AI
9927,филиал,дополнительное отделение учреждения,AI
9928,промежуточный раунд,раунд между предварительным и финалом,AI
9929,площадка для активных игр/детская игровая площадка ,"обычно обслуживаемая игровая площадка, позволяющая множество активностей",Ilia
9930,участник спуска,"тот, кто выполняет спуск; тот, кто участвует в соревновании по скоростному спуску",Ilia
9931,оформление документов/,"авиация, судоходство: погрузка грузов или пассажиров для перевозки и оформление необходимых бумаг и документов",Ilia
9932,прощальное письмо,"письмо, которое пишут, чтобы попрощаться, например перед самоубийством",Ilia
9933,выпускник,"человек, завершивший обучение (например школьное или вузовское)",AI
9934,раунд вылета,раунд борьбы за вылет.,AI
9935,градация,"расположение, разделенное на ступени",AI
9936,сброс,"действие бросить что-то вниз, часто в контексте авиации",AI
9937,боевик,"фильм, насыщенный действием, обычно с эффектными сценами борьбы и насилия",AI
9938,скрупулезность,"высокая тщательность, точность, исключительная основательность",AI
9939,ознакомление с делом,доступ к материалам дела.,AI
9940,торговля акциями,торговля акциями,AI
9941,пакет акций,пакет акций.,AI
9942,алиби,"доказательство того, что в момент преступления человек не находился на месте",AI
9943,проблема с алкоголем,зависимость человека от алкоголя,AI
9944,аллергия,сильная иммунная реакция на обычно безвредные вещества или факторы среды,AI
9945,полный привод,привод на все колеса.,AI
9946,повседневная жизнь,"совокупность того, что делается и переживается в ежедневной жизни",AI
9947,альпа,горное пастбище в Альпах; также хозяйство при нем,AI
9948,альпийская страна,страна в Альпах.,AI
9949,уход за пожилыми,вся область мер по уходу и заботе о пожилых людях,AI
9950,обеспечение в старости,обеспечение в старости.,AI
9951,врач госслужбы,врач в системе общественного здравоохранения,AI
9952,стимулирование,усиление/интенсификация чего-либо,AI
9953,строительство установок,"совокупность предприятий, занимающихся строительством технических и промышленных установок",AI
9954,грация,восхитительная красота и элегантность,AI
9955,вводный пас,"первый пас в начале тайма или после гола, выполняемый с центра поля",AI
9956,индикатор,"устройство, которое что-то показывает",AI
9957,Аравия,регион Аравийского полуострова.,AI
9958,служба занятости,"орган управления немецкого страхования по безработице; государственная организация, помогающая найти работу",AI
9959,трудовая производительность,выполненная работа.,AI
9960,подозрение,"подозрительность, недоверие",AI
9961,Ари,мужское имя.,AI
9962,округ,"название административных округов во Франции, Бельгии, Канаде и др.",AI
9963,астрология,систематическое мифологическое толкование положения небесных тел,AI
9964,раскрытие,"снятие покрытия, крышки или подобного",AI
9965,смотритель,"человек, который присматривает за кем-то или чем-то",AI
9966,заседание наблюдательного совета,заседание наблюдательного совета компании,AI
9967,период обучения,"период, когда человек находится в статусе обучения",AI
9968,учебный центр,учреждение для подготовки специалистов,AI
9969,уравновешенность,состояние равновесия без сильных колебаний чувств,AI
9970,провозглашение,официальное провозглашение.,AI
9971,заседание комитета,заседание комитета.,AI
9972,Авиньон,город во Франции.,AI
9973,железнодорожная насыпь,"насыпное основание, на котором уложены рельсы",AI
9974,агломерация,скопление связанных городов и промышленности с высокой плотностью населения,AI
9975,банкомат,автомат выдачи наличных,AI
9976,баск,житель Страны Басков,AI
9977,батцен,монета в южной Германии и Швейцарии,AI
9978,инженер-строитель,инженер по строительству,AI
9979,архитектура,архитектурное проектирование и строительство,AI
9980,строительное ведомство,служба по строительству.,AI
9981,уполномоченный,"человек, уполномоченный выполнить поручение",AI
9982,незначительность,свойство не иметь значения/релевантности,AI
9983,исповедь,признание грехов и их отпущение,AI
9984,консультационное предложение,предложение по консультации.,AI
9985,репортер,"человек, сообщающий о событиях для СМИ",AI
9986,отчетный год,"год, за который составлен отчет",AI
9987,профессиональное сословие,люди одной профессии с общими интересами,AI
9988,одержимость,"сильное возбуждение, трактуемое как овладение сверхъестественной силой",AI
9989,облучение,процесс облучения,AI
9990,корпоративная пенсия,пенсия от предприятия.,AI
9991,экономист,специалист по торговой экономике,AI
9992,экономика предприятия,дисциплина об организации и управлении предприятиями,AI
9993,беспокойство,чувство надвигающейся опасности,AI
9994,охрана,действие наблюдения или контроля,AI
9995,бремя доказывания,обязанность доказать утверждение,AI
9996,районный глава,руководитель районной администрации,AI
9997,районный советник,совет или член районного совета.,AI
9998,грушевое дерево,"плодовое дерево, дающее груши",AI
9999,блейзер,обычно синяя клубная куртка для мужчин с нашивками и металлическими пуговицами,AI
10000,напольное покрытие,покрытие пола в помещениях,AI
