id,translate,translate_description,source
10301,поножовщина,драка или нападение с ножом,AI
10302,металлист,"человек, слушающий металл",AI
10303,метеорит,"космическое тело, достигшее поверхности Земли",AI
10304,метеорология,наука об атмосфере и погоде,AI
10305,таблица арендных ставок,обзор уровней арендной платы,AI
10306,уменьшение,снижение величины,AI
10307,недовольство,неприязнь или неудовлетворенность,AI
10308,плохое управление,неэффективное управление,AI
10309,остров Средиземного моря,остров в Средиземном море,AI
10310,средняя часть,средний раздел,AI
10311,Монополия,настольная игра о недвижимости,AI
10312,месье,обращение господин,AI
10313,покушение на убийство,нападение с целью убить,AI
10314,утренняя звезда,название планеты Венера на утреннем небе,AI
10315,мульти,кратко: многократный; также «многонациональный»,AI
10316,уголок рта,место соединения верхней и нижней губы,AI
10317,музыкальная группа,"группа людей, совместно играющих",AI
10318,консерватория,высшее учебное заведение для музыки,AI
10319,учитель музыки,преподаватель музыки,AI
10320,уроки музыки,обучение музыке,AI
10321,испытание смелости,проверка смелости,AI
10322,материнская утроба,живот беременной женщины,AI
10323,соседнее государство,государство с общей границей,AI
10324,добавка,дополнительная порция еды,AI
10325,соловей,певчая птица,AI
10326,дополнительный бюджет,бюджет с поправками,AI
10327,доплата,окончательно уплаченная сумма и ее передача,AI
10328,нагота,"состояние, когда человек без одежды",AI
10329,национальная лига,высшая национальная спортивная лига,AI
10330,закон природы,"природное явление, которое можно описать и доказать",AI
10331,естественные науки,группа наук о живой и неживой природе,AI
10332,навигатор,"человек, отвечающий за навигацию на судне или самолете",AI
10333,время нацизма,период правления национал-социализма в Германии 1933–1945,AI
10334,подработка,работа для дополнительного дохода,AI
10335,побочное действие,"нежелательный, но более слабый эффект лечения или лекарств",AI
10336,чистый доход,деньги после вычета отчислений,AI
10337,сетчатка,"слой нервных клеток внутри глаза, преобразующий свет в нервные импульсы",AI
10338,новая линия,новая железнодорожная или дорожная трасса,AI
10339,подавление,"насильственное прекращение восстания, демонстрации или подобного",AI
10340,Ниппон,японское название Японии,AI
10341,нитрат,соль азотной кислоты,AI
10342,экстренная помощь,"помощь тому, кто находится в бедственном положении",AI
10343,нюанс,"тончайшее, едва заметное различие внутри континуума",AI
10344,нулевая точка,"точка на шкале, соответствующая значению ноль",AI
10345,нулевой тариф,"тариф ноль, бесплатно",AI
10346,старшие классы,старший школьный уровень,AI
10347,верховное командование,высшая командная власть,AI
10348,Олимп,гора богов в Древней Греции,AI
10349,заявка на Олимпиаду,заявка на проведение Олимпийских игр,AI
10350,олимпийская победа,"победа, одержанная на Олимпийских играх",AI
10351,омега,последняя буква греческого алфавита,AI
10352,оптимист,"человек, исполненный оптимизма",AI
10353,ординация,религиозный обряд посвящения в духовную должность,AI
10354,дезориентация,отсутствие ориентации,AI
10355,оригинальное название,"название, данное автором при создании",AI
10356,ураган,очень сильный шторм 12-й степени по шкале Бофорта,AI
10357,объездная дорога,дорога в обход населенного пункта,AI
10358,остеопороз,болезнь с разрежением костей,AI
10359,озон,бесцветное токсичное соединение из трех атомов кислорода,AI
10360,парабола,"множество точек, равноудаленных от фокуса и директрисы",AI
10361,управление парковками,регулирование использования парковочных мест,AI
10362,финансирование партий,финансирование политических партий,AI
10363,председатель партии,глава избирательного объединения со статусом партии,AI
10364,программа партии,документ с основными позициями и целями партии,AI
10365,председатель партии,"лицо, возглавляющее партию",AI
10366,партитура,запись многоголосной музыки нотами,AI
10367,пассажирский самолет,самолет для перевозки пассажиров,AI
10368,неудачник,"человек, которому не везет",AI
10369,неловкость,"то, что воспринимается как стыдное или неловкое",AI
10370,маятник,"груз на стержне, совершающий колебания",AI
10371,пенсионная реформа,реформа пенсионной системы,AI
10372,перкуссия,ударные инструменты; ударная секция,AI
10373,затраты на персонал,расходы на персонал,AI
10374,кадровая политика,политика в работе с персоналом,AI
10375,легковой автомобиль,машина для перевозки небольшого числа людей,AI
10376,песо,"валютная единица ряда стран, происходящая от испанской серебряной монеты",AI
10377,скаут,международная молодежная организация,AI
10378,павлин,декоративная птица с ярким хвостом,AI
10379,свист,длительный коллективный свист как выражение недовольства,AI
10380,пьяцца,площадь или рыночная площадь,AI
10381,прыщ,гнойно воспаленный бугорок на коже,AI
10382,наклейка,самоклеящаяся этикетка,AI
10383,пингвин,нелетающая морская птица,AI
10384,решение о плановом утверждении,решение в процедуре планового утверждения,AI
10385,плантация,крупное хозяйство с монокультурами,AI
10386,плановая экономика,экономика с централизованным распределением ресурсов,AI
10387,нехватка места,слишком мало места,AI
10388,политизация,усиление политических аспектов,AI
10389,служба в полиции,профессиональная деятельность в полиции,AI
10390,пышность,"показная, чрезмерная роскошь",AI
10391,потенция,"способность или мощность, работоспособность",AI
10392,прагматик,"человек, действующий прагматично",AI
10393,стажерка,"женщина, проходящая стажировку",AI
10394,практик,"человек, занимающийся практической деятельностью",AI
10395,ценовой диапазон,разница между минимальной и максимальной ценой,AI
10396,падение цен,"снижение цены, которую можно получить",AI
10397,пресс-совет,орган по вопросам прессы,AI
10398,старший врач,руководящий врач,AI
10399,частный дом,дом в частной собственности,AI
10400,частная компания,"компания, не принадлежащая государству",AI
