id,translate,translate_description,source
10801,возбуждение,психическое напряжение,AI
10802,руда,"природные минералы с металлами, из которых получают металлы",AI
10803,цель этапа,финиш этапа,AI
10804,этернет,стандарт проводной передачи данных для локальных сетей,AI
10805,этнос,"группа людей, ощущающая общую культуру, язык или религию",AI
10806,этос,общая установка в отношении нравственных ценностей,AI
10807,обман с этикеткой,мошенничество через ложную или вводящую в заблуждение маркировку,AI
10808,эвегрин,"старый, но по‑прежнему популярный музыкальный хит",AI
10809,экзамен,испытание для завершения обучения,AI
10810,группа экспертов,группа специалистов,AI
10811,экспонат,"предмет, представленный на выставке",AI
10812,показатели движения,производительность при езде,AI
10813,фанатизм,бескомпромиссная приверженность идее,AI
10814,фашист,сторонник фашистской идеологии,AI
10815,ручное огнестрельное оружие,"короткое переносное оружие, удерживаемое одной рукой",AI
10816,промах,"удар, не попавший в цель",AI
10817,трусость,страх перед опасностью или риском,AI
10818,враждебность,чувство вражды,AI
10819,телефильм,"фильм, показанный по ТВ и снятый для этого",AI
10820,кремень,"камень, используемый для изготовления орудий и добычи огня",AI
10821,боевое крещение,первое тяжелое испытание,AI
10822,фидель,исторический струнный инструмент,AI
10823,сеть филиалов,совокупность филиалов компании,AI
10824,киноискусство,совокупность усилий и институтов по художественному созданию фильмов,AI
10825,кинопленка,физический носитель фотографических съемок,AI
10826,музей кино,музей истории кино,AI
10827,кинопроект,план нового фильма,AI
10828,кинорежиссер,"человек, который ставит фильмы",AI
10829,киностудия,помещение или здание для производства фильмов,AI
10830,финальный матч,встреча двух участников для определения победителя,AI
10831,финансовая помощь,поддержка деньгами от публичной инстанции,AI
10832,модель финансирования,модель для финансирования,AI
10833,денежная нужда,ситуация недостатка денег,AI
10834,изящество,особенно изощренный способ действий,AI
10835,плавник,передняя конечность у китов и морских черепах,AI
10836,авиабилет,"документ, дающий право на участие в рейсе",AI
10837,исследовательский институт,"учреждение, где ведутся научные исследования",AI
10838,фрак,праздничная мужская куртка с длинными фалдами,AI
10839,коллега по фракции,коллега по фракции,AI
10840,франкфуртка,жительница Франкфурта,AI
10841,зона свободной торговли,территория нескольких государств со свободной торговлей,AI
10842,открытая площадка,непокрытая площадка на открытом воздухе,AI
10843,досуговое предложение,предложение для досуговых активностей,AI
10844,радиодом,здание с важными для вещания установками,AI
10845,супруг,муж,AI
10846,фокусник,"человек, показывающий трюки публике",AI
10847,контраргумент,аргумент против другого,AI
10848,кандидат‑соперник,"кандидат, конкурирующий с другим",AI
10849,денежный поток,циркуляция финансовых транзакций,AI
10850,ученая,женщина с обширными знаниями в области,AI
10851,сустав,подвижное соединение костей,AI
10852,устав общины,закон об организации и самоуправлении общин,AI
10853,резня,одновременное убийство многих людей,AI
10854,генеральное консульство,"консульское представительство, независимое от посольства",AI
10855,генподрядчик,главный подрядчик строительного проекта,AI
10856,затылок,"задняя часть шеи, шейные позвонки",AI
10857,кооперативный банк,"банк в форме кооператива/АО, входящий в кооперативную группу",AI
10858,судебный медик,врач судебной медицины,AI
10859,история как наука,наука о прошлом человечества,AI
10860,подмастерье,"ремесленник, сдавший экзамен подмастерья",AI
10861,настольная игра,игра для развлечения двух и более людей,AI
10862,точка зрения,способ рассмотрения дела,AI
10863,золотых дел мастер,"человек, обрабатывающий золото (для украшений)",AI
10864,божество,почитаемое сверхъестественное существо,AI
10865,приграничная область,территория у границы,AI
10866,грош,старая немецкая серебряная монета,AI
10867,склеп,каменное помещение для захоронения гроба,AI
10868,уставный капитал,финансовая основа предприятия,AI
10869,план,проекция предмета на горизонтальную плоскость,AI
10870,принципиальное решение,фундаментальное решение,AI
10871,сводный брат,брат только по отцу или матери,AI
10872,полупансион,проживание с завтраком и одним приемом пищи в день,AI
10873,отвал,искусственная насыпь,AI
10874,торговый дом,"компания, занимающаяся торговлей",AI
10875,торговое предприятие,"компания, ведущая торговлю",AI
10876,гармоника,"инструмент, в котором звук создается потоком воздуха через мех",AI
10877,главная цель,"центральное, важнейшее дело",AI
10878,бюджетная политика,политика ведения бюджета,AI
10879,подъем,"рост, улучшение конъюнктуры",AI
10880,великолепие,"то, что не может быть лучше",AI
10881,сердечник,растение рода Parnassia,AI
10882,травля,"охота, при которой дичь гонят собаками",AI
10883,удар,сильный удар острым предметом,AI
10884,задняя часть,"часть тела, используемая для сидения",AI
10885,хит‑парад,список хитов по популярности,AI
10886,лесовозная дорога,"дорога для вывоза леса, часто внезапно заканчивающаяся в лесу",AI
10887,сеть отелей,"компания, управляющая множеством отелей в разных местах",AI
10888,сотня (подразделение),подразделение примерно из ста человек,AI
10889,клаксон,устройство для издания предупреждающего или сигнального звука,AI
10890,гипноз,метод введения человека в гипнотическое состояние,AI
10891,истерия,"невротическое расстройство, невроз",AI
10892,воображение,"способность ярко представить предмет, человека или сцену",AI
10893,компания по недвижимости,общество по операциям с недвижимостью,AI
10894,импортер,"торговец, ввозящий товары из-за рубежа",AI
10895,промышленный комплекс,"совокупность зданий, оборудования и территории промышленного предприятия",AI
10896,министр промышленности,"министр, отвечающий за промышленный сектор",AI
10897,отрасль промышленности,"группа компаний, производящих родственные товары и услуги",AI
10898,информационный поток,поток информации,AI
10899,источник информации,"лицо или место, где получают сведения о чем-то или о ком-то",AI
10900,информационный пункт,"место или учреждение, где получают информацию",AI
