id,translate,translate_description,source
7901,срок подачи заявок,"период, когда можно подать заявку",AI
7902,угощение,обслуживание гостей едой и т. п.,AI
7903,получатель,"человек, получающий что‑то",AI
7904,пчела,волосатое летающее насекомое из отряда перепончатокрылых,AI
7905,бутылка пива,"бутылка, в которой хранится пиво",AI
7906,пивная палатка,"палатка на праздниках, где разливают пиво",AI
7907,язык образов,"эффект, производимый изображениями художника",AI
7908,одобрение,одобрительное отношение к поведению; согласие,AI
7909,лента,узкая тканая или нарезанная полоска ткани,AI
7910,биолог,"ученый, занимающийся живой природой (биологией)",AI
7911,право на пребывание,право оставаться в прежнем или желанном месте,AI
7912,снежная буря,сильная снежная буря,AI
7913,Блохер,фамилия,AI
7914,блузка,"легкая одежда, покрывающая верхнюю часть тела, прежде всего женская",AI
7915,кровавая бойня,жестокое убийство многих людей,AI
7916,кровотечение,выход крови из сосудистой системы внутрь другой полости тела или наружу,AI
7917,кассовый чек,платежный чек кассового аппарата,AI
7918,бора,"сухой, холодный и порывистый нисходящий ветер на восточном побережье Адриатики",AI
7919,бордель,"здание, где оказывают сексуальные услуги за плату",AI
7920,Босфор,пролив между Черным и Мраморным морями,AI
7921,бутик,"небольшой магазин, особенно модной одежды",AI
7922,дрова,"дерево, которое сжигают для отопления или готовки",AI
7923,брешь,пробитая и потенциально используемая брешь в оборонительном сооружении,AI
7924,Бретань,регион во Франции,AI
7925,бриз,легкий (морской) ветер,AI
7926,автор книги,автор книги,AI
7927,книжная торговля,отрасль торговли; торговля книгами,AI
7928,дефицит бюджета,недостаток в бюджете,AI
7929,Федеральный трудовой суд,высший суд по делам трудового права,AI
7930,федеральный средний показатель,среднее значение по федеральной территории,AI
7931,федеральный закон,"закон, принятый парламентом федеративного государства",AI
7932,федеральный министр здравоохранения,руководитель сферы здравоохранения на федеральном уровне,AI
7933,федеральный парламентский комплекс,здание парламента на федеральном уровне,AI
7934,федеральная партия,партия на федеральном уровне,AI
7935,Федеральный крест заслуг,"награда, присуждаемая федеральным президентом за особые заслуги",AI
7936,федеральный министр экономики,руководитель федерального министерства экономики,AI
7937,бюро,"служебное помещение или офис, где выполняют письменные или административные работы",AI
7938,накидка,"легкая безрукавная накидка, часто не длиннее талии",AI
7939,председатель,председатель (англ.),AI
7940,хартия,конституционный акт,AI
7941,главный дирижер,руководящий дирижер оркестра,AI
7942,кресло начальника,"кресло, принадлежащее руководителю",AI
7943,химик,специалист с высшим образованием в области химии,AI
7944,китаянка,гражданка Китая,AI
7945,хирург,врач‑специалист по оперативному лечению,AI
7946,холестерин,"липид, компонент клеточных мембран животных",AI
7947,коп,сотрудник американской полиции,AI
7948,кровельщик,"мастер, который строит крышу, выполняет покрытие, изоляцию и устанавливает окна и солнечные панели",AI
7949,головная организация,"организация, объединяющая несколько тематически или регионально связанных подорганизаций",AI
7950,барсук,млекопитающее с серой шерстью и характерной бело‑черной окраской головы,AI
7951,паровоз,сокращение от паровоз,AI
7952,обмен данными,взаимная передача данных между двумя или более системами,AI
7953,обработка данных,целенаправленное преобразование больших массивов данных людьми или машинами,AI
7954,вмятина,"углубление, возникшее от механического воздействия",AI
7955,демократизация,осуществление демократических принципов,AI
7956,напоминание,"памятка, напоминание",AI
7957,безразличие,отсутствие интереса к чему‑либо или кому‑либо,AI
7958,валютный рынок,рынок иностранных валют,AI
7959,диабетик,"человек, страдающий сахарным диабетом",AI
7960,диакон,"лицо, исполняющее духовную должность (ниже священника) в церкви",AI
7961,профсоюз услуг,профсоюз в сфере услуг,AI
7962,рабочее время,"время в течение дня, когда работают",AI
7963,дифференциация,тонкое различение вплоть до деталей,AI
7964,диплом,"документ, которым награждают за определенные достижения",AI
