id,translate,translate_description,source
6201,цоколь,основание или блок,AI
6202,срочная помощь,помощь сразу после бедствия,AI
6203,солнечная установка,система на солнечной энергии,AI
6204,летний сезон,основной сезон теплых месяцев,AI
6205,летний день,день летом,AI
6206,летний отпуск,отпуск летом,AI
6207,спеццена,цена ниже обычной,AI
6208,песенник,автор песен,AI
6209,солнечная энергия,энергия солнечного излучения,AI
6210,проблемный ребенок,"ребенок, доставляющий много забот",AI
6211,опека,право принимать решения за детей,AI
6212,поле напряжения,область столкновения противоположных сил,AI
6213,программа экономии,план по снижению расходов,AI
6214,пустые страницы,пустые страницы в печатной форме,AI
6215,копье,оружие для метания и колющих ударов,AI
6216,мяч,мяч для игры,AI
6217,начало игры,момент старта игры,AI
6218,играющий тренер,"спортсмен, совмещающий роль тренера",AI
6219,удовольствие от игры,радость игры,AI
6220,ход игры,динамика игры,AI
6221,спорт высших достижений,спорт на высшем уровне,AI
6222,прозвище,неформальное имя,AI
6223,спортивный комплекс,сооружения для спорта,AI
6224,ролик,короткая вставка на радио/ТВ,AI
6225,взрывное устройство,заряд взрывчатки для разрушения,AI
6226,пословица,народное изречение,AI
6227,гостелевидение,"телевидение, контролируемое государством",AI
6228,территория государства,территория государства,AI
6229,жезл,длинный цилиндрический предмет,AI
6230,градостроительство,планирование развития города,AI
6231,городской транспорт,перевозки в городе,AI
6232,квартал,часть города,AI
6233,штаб-квартира,место основания и главный офис,AI
6234,стопка,упорядоченная куча,AI
6235,место для хранения,пространство для размещения вещей,AI
6236,водохранилище,"озеро, созданное дамбой",AI
6237,стейк,кусок мяса для жарки или гриля,AI
6238,горный мастер,надсмотрщик в горном деле,AI
6239,горный козел,высокогорное животное с длинными загнутыми рогами (ибекс),AI
6240,помощь при умирании,"процедура, облегчающая умирание человека",AI
6241,звездное небо,ночное небо со звездами,AI
6242,азот,химический элемент,AI
6243,консервация,прекращение работы учреждения или установки,AI
6244,подкос,наклонная опора,AI
6245,предмет спора,спорная тема или пункт,AI
6246,структурные изменения,изменение структуры,AI
6247,поисковая система,программа для поиска документов или файлов,AI
6248,симпозиум,научная встреча или конференция по теме,AI
6249,сценическая декорация,"декорация, созданная для пьесы",AI
6250,карманные деньги,деньги для свободного распоряжения,AI
6251,порыв к действию,желание быть активным и что‑то делать,AI
6252,ход событий,точная последовательность преступления,AI
6253,командная работа,работа в команде,AI
6254,техно,электронная музыка,AI
6255,плюшевый мишка,"мягкая игрушка, обычно медведь",AI
6256,число участников,количество участников события,AI
6257,телескоп,оптический прибор для наблюдения далеких объектов,AI
6258,теология,учение о религии и Боге,AI
6259,наследник трона,"человек, следующий за троном",AI
6260,тик,непроизвольное мышечное сокращение,AI
6261,подземное строительство,строительство объектов на уровне и ниже земли,AI
6262,осадка,разница между поверхностью воды и нижней точкой судна,AI
6263,защита титула,процесс защиты титула,AI
6264,традиционный клуб,клуб с длительной историей,AI
6265,скамейка тренера,место для тренера и штаба,AI
6266,триатлон,"соревнование по плаванию, велогонке и бегу за один день",AI
6267,Триест,город в Италии,AI
6268,трилогия,произведение из трех самостоятельных частей,AI
6269,чех,гражданин Чехии,AI
6270,цунами,"сейсмическая морская волна, вызванная подводными землетрясениями",AI
6271,добродетель,высоко ценимое качество человека,AI
6272,опухоль,разрастание тканей,AI
6273,победа в турнире,"победа, одержанная на турнире",AI
6274,Уганда,государство в Восточной Африке,AI
6275,объездная дорога,дорога для объезда,AI
6276,обход,объезд или обход препятствия,AI
6277,орбита,"траектория тела, вращающегося вокруг другого",AI
6278,переселение,добровольная или вынужденная смена места жительства,AI
6279,Федеральное агентство по охране окружающей среды,федеральный орган по экологии,AI
6280,недомогание,неопределенное чувство дискомфорта,AI
6281,разногласие,отсутствие согласия по вопросу,AI
6282,венгр,гражданин Венгрии,AI
6283,дисбаланс,отсутствие равновесия,AI
6284,беда,ужасное событие,AI
6285,единица,единица,AI
6286,мусор,"вещи, непригодные к использованию",AI
6287,пресс‑секретарь компании,спикер компании,AI
6288,следственная комиссия,группа экспертов для расследования,AI
6289,подзаголовок,второй заголовок под основным,AI
6290,подчинение,действие сдачи кому‑то; принятие власти,AI
6291,подписант,"человек, подписывающий документ",AI
6292,утопия,"желаемый образ будущего, недостижимый в реальности",AI
6293,Утрехт,город в Нидерландах,AI
6294,ваниль,растение семейства орхидей,AI
6295,отечество,страна происхождения,AI
6296,фиалка,небольшой ароматный цветок рода Viola,AI
6297,презрение,состояние пренебрежения или отвращения,AI
6298,предрасположенность,склонность или врожденная особенность,AI
6299,объединенная община,территориальная единица из нескольких общин,AI
6300,судья конституционного суда,"судья, работающий в конституционном суде",AI
