id,translate,translate_description,source
401,пользователь,"человек, который пользуется чем-то",AI
402,использование,"применение, пользование чем-либо",AI
403,октябрь,десятый месяц календарного года,AI
404,жертва,обычно ритуальный дар божеству,AI
405,порядок,синоним организации,AI
406,организация,упорядоченное взаимодействие элементов в противоположность хаосу,AI
407,восток,"сторона света, противоположная западу, направление восхода солнца",AI
408,пара,"двое людей, связанных отношениями; двое в тесной личной связи",AI
409,бумага,"тонкий листовой материал из волокон для письма, печати и т.п.",AI
410,папа,глава Римско-католической церкви и епископ Рима,AI
411,парк,большая озелененная территория,AI
412,парковка,место для стоянки автомобилей,AI
413,парламент,"часть законодательной власти, где избранные представители обсуждают законы",AI
414,партия,"группа людей, стремящихся к одной цели",AI
415,партия,раунд игры или спортивного соревнования,AI
416,партнер,"лица или организации, совместно идущие к цели",AI
417,человек,человек,AI
418,персонал,штат сотрудников организации,AI
419,фаза,непрерывный этап развития или временной период,AI
420,планирование,"обдуманный процесс, ведущий к плану",AI
421,платформа,ограниченная ровная возвышенная поверхность,AI
422,площадь,"открытое пространство для отдыха, мероприятий или собраний",AI
423,плюс,знак плюс,AI
424,политика,совокупность мер государства по внутренним и внешним делам,AI
425,политик,"человек, занимающийся политикой",AI
426,полиция,"орган, отвечающий за общественную безопасность и порядок",AI
427,позиция,"место, положение",AI
428,потенциал,"возможности и ресурсы, еще не использованные",AI
429,практика,реальное применение; совокупность действий,AI
430,цена,сумма денег за товар или услугу,AI
431,премьера,первая постановка пьесы или фильма,AI
432,пресс-конференция,встреча для передачи информации журналистам,AI
433,проблема,"сложная, еще не решенная задача",AI
434,производство,"создание товаров, услуг, информации или энергии",AI
435,программа,набор инструкций для машины или компьютера,AI
436,проект,спланированное начинание с целью,AI
437,процент,доля от ста,AI
438,процесс,"цепочка действий, ведущая к результату",AI
439,публика,общественность; совокупность зрителей и слушателей,AI
440,точка,очень маленький элемент,AI
441,квадратный метр,единица площади: квадрат со стороной 1 м,AI
442,квартал,период в три месяца,AI
443,велосипедист,"человек, едущий на велосипеде",AI
444,рама,стабилизирующий каркас,AI
445,ранг,ступень иерархии,AI
446,ратуша,здание городской администрации,AI
447,пространство,геометрическая величина в трех измерениях,AI
448,реакция,ответное действие или эффект,AI
449,право,государственно установленный порядок общественной жизни,AI
450,редакция,проверка и обработка материалов,AI
451,речь,публичное выступление,AI
452,реформа,планомерное улучшение без насилия,AI
453,правило,норма поведения,AI
454,правительство,осуществление государственной власти,AI
455,регион,"область, образующая единицу",AI
456,ряд,линейно упорядоченное множество,AI
457,путешествие,перемещение с пребыванием в другом месте,AI
458,относительное,что-то относительное,AI
459,гонка,соревнование на скорость,AI
460,пенсия,выплаты по возрасту или инвалидности,AI
461,республика,государство с выборной властью,AI
462,остаток,"то, что остается",AI
463,ресторан,"место, где можно купить и поесть пищу",AI
464,служба спасения,служба помощи в экстренных случаях,AI
465,судья,"должностное лицо, осуществляющее правосудие",AI
466,направление,направление движения или действия,AI
467,риск,оцененная вероятность опасности,AI
468,ролик,вращающееся колесо или валик,AI
469,роман,литературный жанр в форме книги,AI
470,покой,отсутствие шума и движения,AI
471,круг,круглая форма,AI
472,круг,"путь, возвращающийся к исходной точке",AI
473,вещь,предмет или группа предметов,AI
474,материальный ущерб,повреждение имущества,AI
475,сезон,период года с особой активностью,AI
476,суббота,шестой день недели по ISO,AI
477,вечер субботы,вечер субботы,AI
478,бархат,тонкая хлопковая ткань,AI
479,санация,восстановление порядка,AI
480,предложение,грамматически завершенная мысль,AI
481,ущерб,негативное последствие,AI
482,созидание,продуктивная деятельность,AI
483,шалка,герметизация люка на судне,AI
484,актер,исполнитель роли,AI
485,актриса,женщина-актер,AI
486,замок,запирающее устройство на входе,AI
487,конец,окончание,AI
488,быстрый,"человек, быстро двигающийся",AI
489,сечение,общая часть множеств,AI
490,письмо,процесс написания текста,AI
491,шаг,движение ногой,AI
492,школа,учебное учреждение,AI
493,защита,"меры или предметы, охраняющие от вреда",AI
494,шведа,родительный падеж слова Schwede,AI
495,Швейцария,государство в Центральной Европе,AI
496,тяжесть,свойство быть тяжелым,AI
497,шесть,число между пятью и семью,AI
498,бытие,существование,AI
499,сторона,граничащая поверхность в определенном направлении,AI
500,самость,собственная личность,AI
