id,translate,translate_description,source
1,вечер,"время суток после полудня, которое начинается, когда солнце достигает горизонта, и заканчивается с наступлением полной темноты; перед вечером идет день, после вечера наступает ночь",Ilia
2,возражение,"субстантивация слова «aber»; возражение, отповедь, противоречие; употребляется в выражении «wenn und aber»",Ilia
3,соглашение,договоренность между двумя или несколькими сторонами (институтами или государствами) по определенной теме,Ilia
4,прощание,"действие, когда человек прощается или расстается с кем-то или чем-то",Ilia
5,закрытие/завершение,закрывание или изоляция предмета,Ilia
6,расстояние,"пространственный или временной промежуток; расстояние между двумя точками; промежуток между двумя моментами времени, также в переносном смысле",AI
7,голосование,выбор,AI
8,акция,долевая ценная бумага в уставном капитале акционерного общества,AI
9,акция,"предпринимаемое действие, чтобы достичь чего-то определенного",AI
10,алкоголь,обычное обозначение этанола,AI
11,космос,вселенная,AI
12,повседневность,"однообразный, повторяющийся ритм жизни",AI
13,должность,"официальная (государственная) позиция, связанная с достоинством и ответственностью",AI
14,срок полномочий,"период, в течение которого человек занимает должность",AI
15,анализ,систематическое исследование с разложением объекта на части и рассмотрением их связей,AI
16,поставщик,"тот, кто предлагает товар или услугу за оплату",AI
17,начало,временное или пространственное начало процесса или вещи,AI
18,запрос,"вопрос, на который ожидается ответ",AI
19,предложение,предложение,AI
20,нападающий,"тот, кто атакует",AI
21,атака,действия против противника или врага,AI
22,страх,"чувство (экзистенциального) страха или тревоги, например при угрозе",AI
23,обвинение,ходатайство о привлечении к уголовному преследованию,AI
24,задатки,"личная предрасположенность (умственная, физическая); факторы, не поддающиеся влиянию воспитания",AI
25,повод,"причина, объясняющая цель действия или поведения; мотив",AI
26,инвестор,"человек, который вкладывает деньги",AI
27,подход,"то, что присоединяют к чему-либо",AI
28,подключение,соединение участника с сетью снабжения/коммуникаций,AI
29,мнение,способ понимания чего-либо,AI
30,требование,законное требование или ожидание чего-либо,AI
31,подъем,"участок пути, идущий вверх",AI
32,доля,"часть количества (обычно денег), которая по соглашению должна достаться человеку",AI
33,заявление,"прошение, письменная просьба",AI
34,ответ,ответ на вопрос,AI
35,житель,"человек, живущий непосредственно рядом с чем-то",AI
36,количество,некоторое число; доля от общего числа,AI
37,объявление,краткое сообщение в СМИ для информирования или рекламы,AI
38,апрель,четвертый месяц григорианского календаря,AI
39,работа,"осознанное, созидательное действие",AI
40,работодатель,"лицо или компания, нанимающие работников и платящие им",AI
41,армия,вооруженные сухопутные силы,AI
42,вид,"группа, выделяющаяся особыми признаками",AI
43,артикул,определенный вид товара,AI
44,задача,"то, что нужно выполнить; рабочее поручение",AI
45,внимание,целенаправленное восприятие окружающего,AI
46,подъем,"движение вверх, повышение",AI
47,анакруза,неполный такт в начале музыкальной фразы,AI
48,поручение,устное или письменное распоряжение одной стороны другой,AI
49,выход на сцену,определенная сцена выступления; новый выход при смене сцены,AI
50,глаз,орган зрения,AI
51,Аугсбург,город в Баварии.,AI
52,конец,несчастливый конец,AI
53,расширение,планомерное увеличение или расширение существующего,AI
54,обучение,получение профессии,AI
55,разбор,углубленное критическое рассмотрение (чего-либо),AI
56,зарубежье,страны за пределами собственного государства,AI
57,высказывание,"заявление; сказанное, отражающее мнение или знание",AI
58,внешность,"вид, который кто-то имеет",AI
59,вид,вид или панорама с определенной точки,AI
60,выставка,"мероприятие, где публике показывают интересные или новые объекты",AI
61,обмен,"обмен предметами, людьми или мыслями",AI
62,Австрия,название для Австрии.,AI
63,отбор,"процесс, когда из множества выбирают то, что имеет нужные признаки",AI
64,автобан,"скоростная дорога без пересечений, с раздельными направлениями и минимум двумя полосами в каждую сторону",AI
65,водитель,"человек, который управляет автомобилем",AI
66,автор,"человек, написавший литературные или научные тексты",AI
67,купание,"процесс купания; пребывание в воде, свете, воздухе для удовольствия или очищения",AI
68,путь,"траектория, по которой движется тело в заданном направлении",AI
69,вокзал,"место, где останавливаются поезда и где садятся/выходят пассажиры, а также грузят товары",AI
70,наличные,денежные средства в форме купюр и монет,AI
71,основа,основание,AI
72,строительство,возведение дома или сооружения,AI
73,дерево,"древесное растение с корнем, стволом, кроной, ветвями и листьями",AI
74,Бавария,родительный падеж от «Bayer» (Баварец),AI
75,потребность,"то, что нужно",AI
76,значение,"смысл информации, действия или вещи",AI
77,угроза,"объявление насилия, высказывание угрозы",AI
78,самочувствие,ощущаемое умственное и эмоциональное состояние,AI
79,начало,"момент, когда что-то начинается",AI
80,начинающие,дательный падеж множественного числа от «Beginn»,AI
81,понятие,"мысленная или семантическая единица, обозначаемая словом",AI
82,обращение,обращение с чем-то или кем-то,AI
83,пример,"единичный случай, служащий объяснением",AI
84,взнос,денежная сумма за членство или участие в мероприятии,AI
85,область,более или менее ограниченная зона,AI
86,отчет,"текст, объективно описывающий событие или действие",AI
87,Берлин,столица Германии.,AI
88,призвание,"особая способность, воспринимаемая как призвание",AI
89,владелец,"лицо, владеющее вещью",AI
90,сдача,успешное завершение; существование,AI
91,визит,временное посещение места или человека,AI
92,посетитель,"человек, приходящий к кому‑то или куда‑то",AI
93,оператор,"человек, который управляет или эксплуатирует",AI
94,предприятие,производственная деятельность; работа,AI
95,движение,состояние вне покоя,AI
96,житель,"человек, живущий в доме или районе",AI
97,отношение,связь между людьми или организациями,AI
98,район,ограниченная территория,AI
99,чехол,сменная оболочка,AI
100,баланс,"ежегодный перечень активов и обязательств, составляемый компанией",AI
