id,translate,translate_description,source
14101,кочевник,"член народа, кочующего без постоянного места жительства",AI
14102,номенклатура,"руководящий, господствующий класс государства, особенно в социалистических и коммунистических странах",AI
14103,Северный Баден,регион в Баден-Вюртемберге,AI
14104,северное сияние,полярное сияние северного полярного круга,AI
14105,машина скорой помощи,"транспорт скорой помощи, для первичной помощи и перевозки больных или пострадавших",AI
14106,ядерное оружие,"оружие, чья энергия взрыва основана на ядерном синтезе или делении",AI
14107,коммерческий транспорт,"транспортное средство, используемое в хозяйственных целях",AI
14108,верховный пастырь,высокий церковный руководитель,AI
14109,командующий,лицо с командной властью над вооруженными силами,AI
14110,центр старшей ступени,центр для старшей ступени школы,AI
14111,обязательство,финансовое или договорное обязательство,AI
14112,одеон,концертный или театральный зал,AI
14113,топочное отверстие,отверстие в печи,AI
14114,оферта,предложение (швейцарское употребление),AI
14115,оккупация,военная оккупация чужой территории с переходом власти к оккупирующей стороне,AI
14116,олимпийский город,"город, где проходят или проходили Олимпийские игры",AI
14117,оппозиционная группа,"группа, состоящая из оппозиционеров",AI
14118,сотрудник порядка,лицо для поддержания порядка,AI
14119,орлеан,краситель оранжево-красного цвета из кустарника Bixa orellana,AI
14120,орнамент,художественное или архитектурное украшение,AI
14121,пасхальное яйцо,раскрашенное или искусственное яйцо для Пасхи,AI
14122,восточная политика,политика в отношении Восточной Европы,AI
14123,восточное государство,государство на востоке,AI
14124,Восточный Тимор,государство в Юго-Восточной Азии,AI
14125,уровень озона,измеряемая доля озона в воздухе или стратосфере,AI
14126,пейсли,узор «пейсли»,AI
14127,Пале,город в Боснии; также англ. «бледный»,AI
14128,парламентские дебаты,обсуждение темы в парламенте,AI
14129,закон о партиях,"закон, регулирующий деятельность политических партий",AI
14130,однопартиец,член той же политической партии,AI
14131,партизан,вариант формы Partisan,AI
14132,пассер,совмещение цветов при многоцветной печати,AI
14133,патта,украшение на одежде в виде нашитой полосы ткани,AI
14134,пенсионное право,заработанное право на пенсию,AI
14135,перестройка,реформы в СССР при М. Горбачеве,AI
14136,перс,представитель персидского народа,AI
14137,Персия,историческое название Ирана,AI
14138,кадровый вопрос,вопрос о кадровой ситуации,AI
14139,песета,бывшая валюта Испании и Андорры до 2002 года,AI
14140,пессимист,человек с негативным взглядом на жизнь,AI
14141,ипотечная облигация,"процентная долговая ценная бумага, выпускаемая банком",AI
14142,вид растения,таксономический уровень ниже рода и выше подвида,AI
14143,филолог,"специалист по филологии, работающий с текстами и языками",AI
14144,филология,общий термин для наук о языке и литературе,AI
14145,фразировка,оформление музыкальных фраз,AI
14146,пилот,пилот (фр.),AI
14147,пинакотека,галерея живописи,AI
14148,мазок кисти,"короткая неровная линия, проведенная кистью",AI
14149,пипа,перуанский духовой инструмент,AI
14150,рекламный щит,поверхность для размещения плакатов на улице,AI
14151,доска,толстая тяжелая доска,AI
14152,отдел планирования,реферат или подразделение по планированию,AI
14153,плебисцит,голосование населения по важному вопросу,AI
14154,плутоний,химический элемент с номером 94,AI
14155,пневматическая шина,воздушная шина,AI
14156,полицейское заявление,официальное сообщение полиции,AI
14157,поп-песня,песня в жанре поп-музыки,AI
14158,пора,маленькое отверстие в материале или ткани,AI
14159,портфолио,"папка или подборка работ, часто как образцы",AI
14160,тромбонист,"человек, играющий на тромбоне",AI
14161,почтовый служащий,сотрудник почты на государственной службе,AI
14162,профсоюз почты,профсоюз работников почты,AI
14163,почтовик,сотрудник почты,AI
14164,фунт,британская валюта,AI
14165,ценовой сговор,согласование цен производителями,AI
14166,публикация в прессе,комментарий или форма освещения темы в прессе,AI
14167,пресс-секретарь,ответственный за прессу,AI
14168,пресс-центр,"помещение, оборудованное для работы прессы",AI
14169,Прим,фамилия; также простое число в математике,AI
14170,главврач,главный врач (Австрия),AI
14171,примо,первый; также имя,AI
14172,печатное издание,"бумажное медиа, например газета или журнал",AI
14173,приват-доцент,преподаватель с хабилитацией без профессуры,AI
14174,частная компания,частная фирма,AI
14175,частная инициатива,инициатива частных лиц,AI
14176,частный клиент,клиент — частное лицо,AI
14177,частное радио,частная радиостанция,AI
14178,частная коллекция,коллекция в частной собственности,AI
14179,привилегия,привилегированное право (лат.),AI
14180,пропагандист,"человек, распространяющий пропаганду",AI
14181,пропорция,соотношение размеров частей объекта,AI
14182,протекторат,покровительство над чем-либо,AI
14183,протестантизм,движение против католической церкви в XVI–XVII веках,AI
14184,психопат,человек с нарушенным состраданием и совестью,AI
14185,психотропный препарат,"лекарство, влияющее на психику",AI
14186,пурист,представитель художественного направления пуризма,AI
14187,путчист,организатор или участник путча,AI
14188,квартальный показатель,публикуемые каждые три месяца показатели компании,AI
14189,ссора,ссора из-за конкурирующих интересов,AI
14190,поперечная связь,связь поперек чего-либо,AI
14191,офорт,гравюра; также произведение,AI
14192,радиопрограмма,программа радиостанции,AI
14193,радиостанция,локальное подразделение радиосети,AI
14194,условие,"условие, задаваемое извне",AI
14195,маргинальная группа,"группа, отличающаяся от большинства и часто изолированная",AI
14196,Рангун,бывшая столица Мьянмы,AI
14197,компьютерная проверка,поиск подозреваемых по признакам с помощью компьютеров,AI
14198,рационализация,"оптимизация процессов, повышение эффективности",AI
14199,пиратская копия,незаконно изготовленная копия защищенных материалов,AI
14200,убийство при ограблении,"преступление, где жертву убивают и грабят",AI
