id,translate,translate_description,source
12301,торговое положение,правила для коммерческой деятельности,AI
12302,профессиональный союз,объединение предпринимателей,AI
12303,шанс на выигрыш,возможность получить выигрыш,AI
12304,изюминка,"яркий момент, особое событие",AI
12305,стеклянный дом,дом преимущественно из стекла,AI
12306,символ веры,основное заявление о содержании веры,AI
12307,принцип равенства,принцип равного обращения,AI
12308,притча,образный рассказ для пояснения идеи,AI
12309,гурман,"человек, любящий изысканную кухню и умеющий оценить",AI
12310,раскопки,действия для поиска и сохранения археологических находок,AI
12311,граффито,вырезанная на стене надпись культурной значимости,AI
12312,скорбь,глубокая печаль,AI
12313,приграничная зона,окрестность границы,AI
12314,сверчок,"насекомое, заметное стрекотанием",AI
12315,праздник с грилем,праздник с приготовлением на гриле,AI
12316,программа принципов,концепция с правилами как руководство к действию,AI
12317,сырье,"материал, из которого развиваются более ценные вещи",AI
12318,тоника,первый тон гаммы,AI
12319,гуру,"религиозный учитель в индуизме, буддизме и сикхизме",AI
12320,ответственность,обязанность возместить причиненный ущерб,AI
12321,гандболистка,"спортсменка, играющая в гандбол",AI
12322,торговая сеть,цепочка торговых предприятий,AI
12323,торговая площадка,"место, где ведется торговля",AI
12324,торговая школа,школа с уклоном в коммерческие дисциплины,AI
12325,травля,охота с гончими,AI
12326,главный конкурент,серьезный соперник,AI
12327,главное лицо,самая важная персона в контексте,AI
12328,центральная администрация,центральное управление,AI
12329,домашнее задание,"задание, выполняемое дома",AI
12330,сквоттер,"человек, незаконно занимающий пустующий дом",AI
12331,бюджетная дыра,крупный дефицит бюджета,AI
12332,Хеге,фамилия,AI
12333,натуропат,"не врач, занимающийся терапией",AI
12334,возвращенец,"человек, вернувшийся на родину после долгого отсутствия",AI
12335,директор интерната,руководитель учреждения проживания,AI
12336,гектар,единица площади 10 000 м²,AI
12337,героический поступок,"действие, требующее большого мужества",AI
12338,сдерживание,внутреннее сопротивление действию,AI
12339,осенняя ярмарка,"ярмарка, проходящая осенью",AI
12340,госпожа,властная или владеющая женщина,AI
12341,инфаркт,сердечный приступ,AI
12342,служба помощи,деятельность по оказанию помощи,AI
12343,помощник,"человек, выполняющий вспомогательные работы",AI
12344,проект помощи,"проект, направленный на помощь",AI
12345,грядущее,наступающее время,AI
12346,скрытый мотив,"намерение, влияющее на действия, но не озвученное",AI
12347,наследство,"то, чем кто‑то распорядился перед смертью",AI
12348,человек сзади,"человек, стоящий за другим",AI
12349,управление строительства,ведомство по строительству,AI
12350,преподаватель вуза,"человек, который преподает и занимается исследованиями в вузе",AI
12351,государственная измена,преступление против государства,AI
12352,ксилография,"способ высокой печати, при котором срезают не печатающие части деревянной доски и затем печатают",AI
12353,хулиган,"фанат, склонный к насилию против других болельщиков",AI
12354,копыто,"нога непарнокопытных, покрытая роговым слоем",AI
12355,сотая доля секунды,одна сотая секунды,AI
12356,конкурс идей,соревнование идей,AI
12357,закусочная,"киоск или лавка, где можно купить перекус",AI
12358,имитация,действие по подражанию и копированию,AI
12359,импрессионизм,"направление живописи XIX века, ставящее на первое место впечатление",AI
12360,промышленная ассоциация,объединение промышленности,AI
12361,информационная система,система (часто программа) для передачи и управления информацией,AI
12362,инфракрасное излучение,инфракрасное излучение,AI
12363,политик по внутренней политике,"политик, работающий во внутренней политике",AI
12364,инструментарий,совокупность инструментов или средств,AI
12365,иезуит,член католического ордена «Общество Иисуса»,AI
12366,преследование евреев,"систематическое запугивание, причинение вреда и убийства евреев",AI
12367,книга для молодежи,"книга, ориентированная на подростков",AI
12368,юношеская команда,команда из молодежи,AI
12369,молодежный союз,союз для работы с молодежью,AI
12370,юность,период между детством и взрослостью,AI
12371,наркоман,"человек, зависимый от чего-то, изначально от наркотиков",AI
12372,кактус,суккулент из семейства кактусовых,AI
12373,Каудер,фамилия,AI
12374,половник,черпак,AI
12375,малое государство,страна с небольшой территорией,AI
12376,осложнение,"то, что делает дело сложнее, чем планировалось",AI
12377,контрольный комитет,комитет по контролю,AI
12378,контролер,"человек, проводящий проверки",AI
12379,контрольный пункт,"место, где проводят проверку",AI
12380,контур,очертание объекта,AI
12381,концертная программа,программа концерта,AI
12382,преимущество по затратам,выгода по уровню затрат,AI
12383,водитель,"человек, управляющий транспортным средством",AI
12384,кредитный сектор,"отрасль экономики, связанная с кредитами",AI
12385,хрен,хрен,AI
12386,жертва войны,"человек, пострадавший от войны",AI
12387,театр военных действий,место военных действий,AI
12388,распятие,изображение распятого Иисуса,AI
12389,куб,куб,AI
12390,культурное предложение,предложения культурных учреждений и мероприятий,AI
12391,памятник культуры,"объект, признанный культурным наследием",AI
12392,куратор по культуре,чиновник по делам культуры,AI
12393,культурное учреждение,учреждение культуры,AI
12394,пожелание клиента,запрос клиента,AI
12395,арт-объект,"объект, созданный как произведение искусства",AI
12396,премия в области искусства,награда за произведение художника,AI
12397,зона кратковременной парковки,места с ограниченным временем парковки,AI
12398,складской запас,запас товаров на складе,AI
12399,группа земли,группа на уровне земли,AI
12400,сельская община,сельская община,AI
